
[Name]
finFluid1

[Data]
X [ m ], Y [ m ], Z [ m ], Temperature [ K ]
2.19999980e-02, -3.50000001e-02, -3.11152078e-03, 3.00000000e+02
2.38428079e-02, -3.50000001e-02, -3.55106825e-03, 3.00000000e+02
2.19999980e-02, -3.50000001e-02, -3.18451575e-03, 3.00000000e+02
2.38092877e-02, -3.50000001e-02, -3.63199227e-03, 3.00000000e+02
2.19999980e-02, -3.50000001e-02, -3.27210920e-03, 3.00000000e+02
2.37690639e-02, -3.50000001e-02, -3.72910057e-03, 3.00000000e+02
2.19999999e-02, -3.50000001e-02, -3.37722083e-03, 3.00000000e+02
2.37207972e-02, -3.50000001e-02, -3.84562975e-03, 3.00000000e+02
2.19999999e-02, -3.50000001e-02, -3.50335403e-03, 3.00000000e+02
2.36628763e-02, -3.50000001e-02, -3.98546364e-03, 3.00000000e+02
2.19999999e-02, -3.50000001e-02, -3.65471281e-03, 3.00000000e+02
2.35933587e-02, -3.50000001e-02, -4.15329356e-03, 3.00000000e+02
2.20000017e-02, -3.50000001e-02, -3.83637613e-03, 3.00000000e+02
2.35099401e-02, -3.50000001e-02, -4.35468601e-03, 3.00000000e+02
2.20000036e-02, -3.50000001e-02, -4.05436894e-03, 3.00000000e+02
2.34098397e-02, -3.50000001e-02, -4.59635258e-03, 3.00000000e+02
2.20000073e-02, -3.50000001e-02, -4.31595463e-03, 3.00000000e+02
2.55355332e-02, -3.50000001e-02, -4.46446612e-03, 3.00000000e+02
2.54996885e-02, -3.50000001e-02, -4.50031133e-03, 3.00000000e+02
2.54566744e-02, -3.50000001e-02, -4.54332540e-03, 3.00000000e+02
2.54050568e-02, -3.50000001e-02, -4.59494255e-03, 3.00000000e+02
2.53431182e-02, -3.50000001e-02, -4.65688249e-03, 3.00000000e+02
2.52687894e-02, -3.50000001e-02, -4.73120995e-03, 3.00000000e+02
2.51795985e-02, -3.50000001e-02, -4.82040225e-03, 3.00000000e+02
2.50725672e-02, -3.50000001e-02, -4.92743216e-03, 3.00000000e+02
2.49441098e-02, -3.50000001e-02, -5.05588995e-03, 3.00000000e+02
2.47899629e-02, -3.50000001e-02, -5.21003688e-03, 3.00000000e+02
2.46049911e-02, -3.50000001e-02, -5.39500872e-03, 3.00000000e+02
2.66193971e-02, -3.50000001e-02, -6.08658278e-03, 3.00000000e+02
2.65725628e-02, -3.50000001e-02, -6.10598223e-03, 3.00000000e+02
2.65163630e-02, -3.50000001e-02, -6.12926157e-03, 3.00000000e+02
2.64489204e-02, -3.50000001e-02, -6.15719659e-03, 3.00000000e+02
2.63679922e-02, -3.50000001e-02, -6.19071815e-03, 3.00000000e+02
2.62708776e-02, -3.50000001e-02, -6.23094430e-03, 3.00000000e+02
2.61543430e-02, -3.50000001e-02, -6.27921522e-03, 3.00000000e+02
2.60144994e-02, -3.50000001e-02, -6.33713976e-03, 3.00000000e+02
2.58466601e-02, -3.50000001e-02, -6.40666112e-03, 3.00000000e+02
2.56452560e-02, -3.50000001e-02, -6.49008574e-03, 3.00000000e+02
2.54035760e-02, -3.50000001e-02, -6.59019314e-03, 3.00000000e+02
2.70000007e-02, -3.50000001e-02, -8.00000038e-03, 3.00000000e+02
2.69493069e-02, -3.50000001e-02, -8.00000038e-03, 3.00000000e+02
2.68884748e-02, -3.50000001e-02, -8.00000038e-03, 3.00000000e+02
2.68154778e-02, -3.50000001e-02, -8.00000038e-03, 3.00000000e+02
2.67278813e-02, -3.50000001e-02, -8.00000038e-03, 3.00000000e+02
2.66227666e-02, -3.50000001e-02, -8.00000038e-03, 3.00000000e+02
2.64966302e-02, -3.50000001e-02, -8.00000038e-03, 3.00000000e+02
2.63452660e-02, -3.50000001e-02, -8.00000038e-03, 3.00000000e+02
2.61635985e-02, -3.50000001e-02, -8.00000038e-03, 3.00000000e+02
2.59456001e-02, -3.50000001e-02, -8.00000038e-03, 3.00000000e+02
2.56840084e-02, -3.50000001e-02, -8.00000038e-03, 3.00000000e+02
2.66193971e-02, -3.50000001e-02, -9.91341751e-03, 3.00000000e+02
2.65725628e-02, -3.50000001e-02, -9.89401806e-03, 3.00000000e+02
2.65163630e-02, -3.50000001e-02, -9.87073872e-03, 3.00000000e+02
2.64489222e-02, -3.50000001e-02, -9.84280370e-03, 3.00000000e+02
2.63679940e-02, -3.50000001e-02, -9.80928261e-03, 3.00000000e+02
2.62708794e-02, -3.50000001e-02, -9.76905692e-03, 3.00000000e+02
2.61543449e-02, -3.50000001e-02, -9.72078554e-03, 3.00000000e+02
2.60145031e-02, -3.50000001e-02, -9.66286194e-03, 3.00000000e+02
2.58466639e-02, -3.50000001e-02, -9.59334057e-03, 3.00000000e+02
2.56452616e-02, -3.50000001e-02, -9.50991735e-03, 3.00000000e+02
2.54035816e-02, -3.50000001e-02, -9.40981042e-03, 3.00000000e+02
2.55355332e-02, -3.50000001e-02, -1.15355337e-02, 3.00000000e+02
2.54996885e-02, -3.50000001e-02, -1.14996890e-02, 3.00000000e+02
2.54566744e-02, -3.50000001e-02, -1.14566749e-02, 3.00000000e+02
2.54050568e-02, -3.50000001e-02, -1.14050573e-02, 3.00000000e+02
2.53431182e-02, -3.50000001e-02, -1.13431178e-02, 3.00000000e+02
2.52687912e-02, -3.50000001e-02, -1.12687908e-02, 3.00000000e+02
2.51795985e-02, -3.50000001e-02, -1.11795980e-02, 3.00000000e+02
2.50725690e-02, -3.50000001e-02, -1.10725686e-02, 3.00000000e+02
2.49441098e-02, -3.50000001e-02, -1.09441103e-02, 3.00000000e+02
2.47899629e-02, -3.50000001e-02, -1.07899625e-02, 3.00000000e+02
2.46049892e-02, -3.50000001e-02, -1.06049906e-02, 3.00000000e+02
2.39134170e-02, -3.50000001e-02, -1.26193976e-02, 3.00000000e+02
2.38940176e-02, -3.50000001e-02, -1.25725633e-02, 3.00000000e+02
2.38707382e-02, -3.50000001e-02, -1.25163626e-02, 3.00000000e+02
2.38428041e-02, -3.50000001e-02, -1.24489227e-02, 3.00000000e+02
2.38092821e-02, -3.50000001e-02, -1.23679936e-02, 3.00000000e+02
2.37690564e-02, -3.50000001e-02, -1.22708809e-02, 3.00000000e+02
2.37207860e-02, -3.50000001e-02, -1.21543454e-02, 3.00000000e+02
2.36628614e-02, -3.50000001e-02, -1.20145045e-02, 3.00000000e+02
2.35933401e-02, -3.50000001e-02, -1.18466653e-02, 3.00000000e+02
2.35099178e-02, -3.50000001e-02, -1.16452621e-02, 3.00000000e+02
2.34098099e-02, -3.50000001e-02, -1.14035839e-02, 3.00000000e+02
2.19999999e-02, -3.50000001e-02, -1.30000003e-02, 3.00000000e+02
2.19999999e-02, -3.50000001e-02, -1.29493074e-02, 3.00000000e+02
2.19999999e-02, -3.50000001e-02, -1.28884763e-02, 3.00000000e+02
2.19999999e-02, -3.50000001e-02, -1.28154792e-02, 3.00000000e+02
2.19999999e-02, -3.50000001e-02, -1.27278827e-02, 3.00000000e+02
2.19999999e-02, -3.50000001e-02, -1.26227681e-02, 3.00000000e+02
2.19999999e-02, -3.50000001e-02, -1.24966307e-02, 3.00000000e+02
2.19999999e-02, -3.50000001e-02, -1.23452684e-02, 3.00000000e+02
2.19999999e-02, -3.50000001e-02, -1.21636009e-02, 3.00000000e+02
2.19999999e-02, -3.50000001e-02, -1.19456034e-02, 3.00000000e+02
2.19999999e-02, -3.50000001e-02, -1.16840135e-02, 3.00000000e+02
2.00865828e-02, -3.50000001e-02, -1.26193976e-02, 3.00000000e+02
2.01059822e-02, -3.50000001e-02, -1.25725633e-02, 3.00000000e+02
2.01292615e-02, -3.50000001e-02, -1.25163626e-02, 3.00000000e+02
2.01571956e-02, -3.50000001e-02, -1.24489227e-02, 3.00000000e+02
2.01907177e-02, -3.50000001e-02, -1.23679936e-02, 3.00000000e+02
2.02309433e-02, -3.50000001e-02, -1.22708809e-02, 3.00000000e+02
2.02792138e-02, -3.50000001e-02, -1.21543454e-02, 3.00000000e+02
2.03371383e-02, -3.50000001e-02, -1.20145045e-02, 3.00000000e+02
2.04066597e-02, -3.50000001e-02, -1.18466653e-02, 3.00000000e+02
2.04900820e-02, -3.50000001e-02, -1.16452621e-02, 3.00000000e+02
2.05901898e-02, -3.50000001e-02, -1.14035849e-02, 3.00000000e+02
1.84644666e-02, -3.50000001e-02, -1.15355337e-02, 3.00000000e+02
1.85003113e-02, -3.50000001e-02, -1.14996890e-02, 3.00000000e+02
1.85433254e-02, -3.50000001e-02, -1.14566749e-02, 3.00000000e+02
1.85949430e-02, -3.50000001e-02, -1.14050582e-02, 3.00000000e+02
1.86568815e-02, -3.50000001e-02, -1.13431178e-02, 3.00000000e+02
1.87312104e-02, -3.50000001e-02, -1.12687908e-02, 3.00000000e+02
1.88204013e-02, -3.50000001e-02, -1.11795980e-02, 3.00000000e+02
1.89274307e-02, -3.50000001e-02, -1.10725686e-02, 3.00000000e+02
1.90558899e-02, -3.50000001e-02, -1.09441103e-02, 3.00000000e+02
1.92100368e-02, -3.50000001e-02, -1.07899634e-02, 3.00000000e+02
1.93950087e-02, -3.50000001e-02, -1.06049906e-02, 3.00000000e+02
1.73806027e-02, -3.50000001e-02, -9.91341751e-03, 3.00000000e+02
1.74274370e-02, -3.50000001e-02, -9.89401806e-03, 3.00000000e+02
1.74836367e-02, -3.50000001e-02, -9.87073872e-03, 3.00000000e+02
1.75510775e-02, -3.50000001e-02, -9.84280370e-03, 3.00000000e+02
1.76320057e-02, -3.50000001e-02, -9.80928261e-03, 3.00000000e+02
1.77291203e-02, -3.50000001e-02, -9.76905692e-03, 3.00000000e+02
1.78456549e-02, -3.50000001e-02, -9.72078647e-03, 3.00000000e+02
1.79854967e-02, -3.50000001e-02, -9.66286194e-03, 3.00000000e+02
1.81533359e-02, -3.50000001e-02, -9.59334150e-03, 3.00000000e+02
1.83547381e-02, -3.50000001e-02, -9.50991735e-03, 3.00000000e+02
1.85964163e-02, -3.50000001e-02, -9.40981135e-03, 3.00000000e+02
1.70000009e-02, -3.50000001e-02, -8.00000038e-03, 3.00000000e+02
1.70506928e-02, -3.50000001e-02, -8.00000038e-03, 3.00000000e+02
1.71115249e-02, -3.50000001e-02, -8.00000038e-03, 3.00000000e+02
1.71845220e-02, -3.50000001e-02, -8.00000038e-03, 3.00000000e+02
1.72721185e-02, -3.50000001e-02, -8.00000038e-03, 3.00000000e+02
1.73772331e-02, -3.50000001e-02, -8.00000038e-03, 3.00000000e+02
1.75033696e-02, -3.50000001e-02, -8.00000038e-03, 3.00000000e+02
1.76547337e-02, -3.50000001e-02, -8.00000038e-03, 3.00000000e+02
1.78364012e-02, -3.50000001e-02, -8.00000038e-03, 3.00000000e+02
1.80543996e-02, -3.50000001e-02, -8.00000131e-03, 3.00000000e+02
1.83159914e-02, -3.50000001e-02, -8.00000224e-03, 3.00000000e+02
1.73806027e-02, -3.50000001e-02, -6.08658278e-03, 3.00000000e+02
1.74274370e-02, -3.50000001e-02, -6.10598223e-03, 3.00000000e+02
1.74836386e-02, -3.50000001e-02, -6.12926157e-03, 3.00000000e+02
1.75510794e-02, -3.50000001e-02, -6.15719659e-03, 3.00000000e+02
1.76320076e-02, -3.50000001e-02, -6.19071862e-03, 3.00000000e+02
1.77291222e-02, -3.50000001e-02, -6.23094477e-03, 3.00000000e+02
1.78456567e-02, -3.50000001e-02, -6.27921568e-03, 3.00000000e+02
1.79854985e-02, -3.50000001e-02, -6.33714069e-03, 3.00000000e+02
1.81533396e-02, -3.50000001e-02, -6.40666252e-03, 3.00000000e+02
1.83547419e-02, -3.50000001e-02, -6.49008807e-03, 3.00000000e+02
1.85964219e-02, -3.50000001e-02, -6.59019686e-03, 3.00000000e+02
1.84644666e-02, -3.50000001e-02, -4.46446612e-03, 3.00000000e+02
1.85003113e-02, -3.50000001e-02, -4.50031180e-03, 3.00000000e+02
1.85433254e-02, -3.50000001e-02, -4.54332773e-03, 3.00000000e+02
1.85949430e-02, -3.50000001e-02, -4.59494535e-03, 3.00000000e+02
1.86568834e-02, -3.50000001e-02, -4.65688622e-03, 3.00000000e+02
1.87312122e-02, -3.50000001e-02, -4.73121461e-03, 3.00000000e+02
1.88204069e-02, -3.50000001e-02, -4.82040830e-03, 3.00000000e+02
1.89274382e-02, -3.50000001e-02, -4.92743962e-03, 3.00000000e+02
1.90558992e-02, -3.50000001e-02, -5.05590020e-03, 3.00000000e+02
1.92100499e-02, -3.50000001e-02, -5.21005038e-03, 3.00000000e+02
1.93950273e-02, -3.50000001e-02, -5.39502641e-03, 3.00000000e+02
2.01059822e-02, -3.50000001e-02, -3.42743821e-03, 3.00000000e+02
2.00865828e-02, -3.50000001e-02, -3.38060223e-03, 3.00000000e+02
2.01292615e-02, -3.50000001e-02, -3.48364189e-03, 3.00000000e+02
2.01571975e-02, -3.50000001e-02, -3.55108525e-03, 3.00000000e+02
2.01907214e-02, -3.50000001e-02, -3.63201648e-03, 3.00000000e+02
2.02309489e-02, -3.50000001e-02, -3.72913340e-03, 3.00000000e+02
2.02792212e-02, -3.50000001e-02, -3.84567282e-03, 3.00000000e+02
2.03371476e-02, -3.50000001e-02, -3.98551859e-03, 3.00000000e+02
2.04066727e-02, -3.50000001e-02, -4.15336527e-03, 3.00000000e+02
2.04901006e-02, -3.50000001e-02, -4.35477681e-03, 3.00000000e+02
2.05902141e-02, -3.50000001e-02, -4.59646480e-03, 3.00000000e+02
2.24900860e-02, -2.60692406e-02, -3.02407634e-03, 3.00339813e+02
2.19999999e-02, -2.50000004e-02, -3.00000003e-03, 3.09265533e+02
2.29754522e-02, -2.50000004e-02, -3.09607363e-03, 3.10605499e+02
2.34514233e-02, -2.60692406e-02, -3.21529829e-03, 3.00344910e+02
2.39134170e-02, -2.50000004e-02, -3.38060223e-03, 3.10448853e+02
2.43569836e-02, -2.60692406e-02, -3.59039358e-03, 3.00355408e+02
2.47778520e-02, -2.50000004e-02, -3.84265184e-03, 3.10369110e+02
2.51719672e-02, -2.60692406e-02, -4.13494790e-03, 3.00355194e+02
2.55355332e-02, -2.50000004e-02, -4.46446612e-03, 3.11227783e+02
2.58650519e-02, -2.60692406e-02, -4.82803350e-03, 3.00378174e+02
2.61573475e-02, -2.50000004e-02, -5.22214873e-03, 3.11020447e+02
2.64096055e-02, -2.60692406e-02, -5.64301619e-03, 3.00373047e+02
2.66193971e-02, -2.50000004e-02, -6.08658278e-03, 3.11605072e+02
2.67847013e-02, -2.60692406e-02, -6.54857652e-03, 3.00402222e+02
2.69039273e-02, -2.50000004e-02, -7.02454848e-03, 3.12026428e+02
2.69759241e-02, -2.60692406e-02, -7.50991423e-03, 3.00407379e+02
2.70000007e-02, -2.50000004e-02, -8.00000038e-03, 3.12763336e+02
2.69759241e-02, -2.60692406e-02, -8.49008560e-03, 3.00432251e+02
2.69039273e-02, -2.50000004e-02, -8.97545181e-03, 3.12684631e+02
2.67847013e-02, -2.60692406e-02, -9.45142377e-03, 3.00416351e+02
2.66193971e-02, -2.50000004e-02, -9.91341751e-03, 3.12570374e+02
2.64096055e-02, -2.60692406e-02, -1.03569841e-02, 3.00434265e+02
2.61573475e-02, -2.50000004e-02, -1.07778516e-02, 3.12976471e+02
2.58650519e-02, -2.60692406e-02, -1.11719668e-02, 3.00413818e+02
2.55355332e-02, -2.50000004e-02, -1.15355337e-02, 3.12138702e+02
2.51719672e-02, -2.60692406e-02, -1.18650524e-02, 3.00426361e+02
2.47778520e-02, -2.50000004e-02, -1.21573480e-02, 3.12837891e+02
2.43569836e-02, -2.60692406e-02, -1.24096060e-02, 3.00423309e+02
2.39134170e-02, -2.50000004e-02, -1.26193976e-02, 3.12894135e+02
2.34514233e-02, -2.60692406e-02, -1.27847018e-02, 3.00446625e+02
2.29754522e-02, -2.50000004e-02, -1.29039260e-02, 3.13353607e+02
2.24900860e-02, -2.60692406e-02, -1.29759237e-02, 3.00439178e+02
2.19999999e-02, -2.50000004e-02, -1.30000003e-02, 3.13394073e+02
2.15099137e-02, -2.60692406e-02, -1.29759237e-02, 3.00449707e+02
2.10245475e-02, -2.50000004e-02, -1.29039260e-02, 3.13038635e+02
2.05485765e-02, -2.60692406e-02, -1.27847018e-02, 3.00427124e+02
2.00865828e-02, -2.50000004e-02, -1.26193976e-02, 3.12966675e+02
1.96430162e-02, -2.60692406e-02, -1.24096060e-02, 3.00425354e+02
1.92221496e-02, -2.50000004e-02, -1.21573480e-02, 3.12033539e+02
1.88280344e-02, -2.60692406e-02, -1.18650524e-02, 3.00388000e+02
1.84644666e-02, -2.50000004e-02, -1.15355337e-02, 3.11473724e+02
1.81349479e-02, -2.60692406e-02, -1.11719668e-02, 3.00389893e+02
1.78426523e-02, -2.50000004e-02, -1.07778516e-02, 3.11446777e+02
1.75903942e-02, -2.60692406e-02, -1.03569841e-02, 3.00359192e+02
1.73806027e-02, -2.50000004e-02, -9.91341751e-03, 3.10370941e+02
1.72152985e-02, -2.60692406e-02, -9.45142377e-03, 3.00355255e+02
1.70960743e-02, -2.50000004e-02, -8.97545181e-03, 3.10427612e+02
1.70240756e-02, -2.60692406e-02, -8.49008560e-03, 3.00338287e+02
1.70000009e-02, -2.50000004e-02, -8.00000038e-03, 3.10225159e+02
1.70240756e-02, -2.60692406e-02, -7.50991423e-03, 3.00326263e+02
1.70960743e-02, -2.50000004e-02, -7.02454848e-03, 3.08830017e+02
1.72152985e-02, -2.60692406e-02, -6.54857652e-03, 3.00309235e+02
1.73806027e-02, -2.50000004e-02, -6.08658278e-03, 3.09917847e+02
1.75903942e-02, -2.60692406e-02, -5.64301619e-03, 3.00322815e+02
1.78426523e-02, -2.50000004e-02, -5.22214873e-03, 3.09109863e+02
1.81349479e-02, -2.60692406e-02, -4.82803350e-03, 3.00303406e+02
1.84644666e-02, -2.50000004e-02, -4.46446612e-03, 3.09276794e+02
1.88280344e-02, -2.60692406e-02, -4.13494790e-03, 3.00315613e+02
1.92221496e-02, -2.50000004e-02, -3.84265184e-03, 3.09265564e+02
1.96430162e-02, -2.60692406e-02, -3.59039358e-03, 3.00307556e+02
2.00865828e-02, -2.50000004e-02, -3.38060223e-03, 3.09385559e+02
2.05485765e-02, -2.60692406e-02, -3.21529829e-03, 3.00325470e+02
2.10245475e-02, -2.50000004e-02, -3.09607363e-03, 3.10427582e+02
2.15099137e-02, -2.60692406e-02, -3.02407634e-03, 3.00330048e+02
2.28272360e-02, -3.30835097e-02, -3.06890672e-03, 3.00000000e+02
2.46306472e-02, -3.30589041e-02, -3.74797732e-03, 3.00000000e+02
2.60552913e-02, -3.30548063e-02, -5.07517392e-03, 3.00000000e+02
2.68657394e-02, -3.30541208e-02, -6.84909476e-03, 3.00000000e+02
2.69358046e-02, -3.30540091e-02, -8.79864022e-03, 3.00000000e+02
2.62544714e-02, -3.30539867e-02, -1.06266849e-02, 3.00000000e+02
2.49254331e-02, -3.30539867e-02, -1.20548541e-02, 3.00000000e+02
2.31510215e-02, -3.30539830e-02, -1.28657110e-02, 3.00000000e+02
2.12013796e-02, -3.30539830e-02, -1.29358079e-02, 3.00000000e+02
1.93733182e-02, -3.30539830e-02, -1.22544728e-02, 3.00000000e+02
1.79451462e-02, -3.30539830e-02, -1.09254336e-02, 3.00000000e+02
1.71342883e-02, -3.30539830e-02, -9.15102195e-03, 3.00000000e+02
1.70641914e-02, -3.30539830e-02, -7.20137870e-03, 3.00000000e+02
1.77455265e-02, -3.30539830e-02, -5.37331821e-03, 3.00000000e+02
2.08539013e-02, -3.30589041e-02, -3.13312630e-03, 3.00000000e+02
1.90655105e-02, -3.30411457e-02, -3.95169575e-03, 3.00000000e+02
2.29754522e-02, -2.71384809e-02, -3.09607363e-03, 3.00015656e+02
2.20820829e-02, -2.72094663e-02, -3.00067384e-03, 3.00013458e+02
2.39889938e-02, -2.72094663e-02, -3.41263646e-03, 3.00014008e+02
2.47778520e-02, -2.71384809e-02, -3.84265184e-03, 3.00016235e+02
2.55930983e-02, -2.72094663e-02, -4.52298345e-03, 3.00014679e+02
2.61573475e-02, -2.71384809e-02, -5.22214873e-03, 3.00017151e+02
2.66501866e-02, -2.72094663e-02, -6.16267463e-03, 3.00015564e+02
2.69039273e-02, -2.71384809e-02, -7.02454848e-03, 3.00018433e+02
2.69993264e-02, -2.72094663e-02, -8.08208250e-03, 3.00016754e+02
2.69039273e-02, -2.71384809e-02, -8.97545181e-03, 3.00019348e+02
2.65873633e-02, -2.72094663e-02, -9.98899341e-03, 3.00017029e+02
2.61573475e-02, -2.71384809e-02, -1.07778516e-02, 3.00019348e+02
2.54770163e-02, -2.72094663e-02, -1.15930988e-02, 3.00016846e+02
2.47778520e-02, -2.71384809e-02, -1.21573480e-02, 3.00019409e+02
2.38373242e-02, -2.72094663e-02, -1.26501871e-02, 3.00017426e+02
2.29754522e-02, -2.71384809e-02, -1.29039260e-02, 3.00020172e+02
2.19179168e-02, -2.72094663e-02, -1.29993260e-02, 3.00017761e+02
2.10245475e-02, -2.71384809e-02, -1.29039260e-02, 3.00019958e+02
2.00110059e-02, -2.72094663e-02, -1.25873638e-02, 3.00017029e+02
1.92221496e-02, -2.71384809e-02, -1.21573480e-02, 3.00018555e+02
1.84069015e-02, -2.72094663e-02, -1.14770168e-02, 3.00015625e+02
1.78426523e-02, -2.71384809e-02, -1.07778516e-02, 3.00017059e+02
1.73498131e-02, -2.72094663e-02, -9.83732473e-03, 3.00014343e+02
1.70960743e-02, -2.71384809e-02, -8.97545181e-03, 3.00015839e+02
1.70006733e-02, -2.72094663e-02, -7.91791733e-03, 3.00013306e+02
1.70960743e-02, -2.71384809e-02, -7.02454848e-03, 3.00014557e+02
1.74126364e-02, -2.72094663e-02, -6.01100642e-03, 3.00012665e+02
1.78426523e-02, -2.71384809e-02, -5.22214873e-03, 3.00014282e+02
1.85229834e-02, -2.72094663e-02, -4.40690154e-03, 3.00012451e+02
1.92221496e-02, -2.71384809e-02, -3.84265184e-03, 3.00014252e+02
2.01626755e-02, -2.72094663e-02, -3.34981340e-03, 3.00013428e+02
2.11318191e-02, -2.72331275e-02, -3.07595078e-03, 3.00012939e+02
2.15571299e-02, -3.10193952e-02, -3.01965186e-03, 3.00000000e+02
2.34967377e-02, -3.10193952e-02, -3.22927954e-03, 3.00000000e+02
2.52084825e-02, -3.10193952e-02, -4.16520610e-03, 3.00000000e+02
2.64317635e-02, -3.10193952e-02, -5.68494527e-03, 3.00000000e+02
2.69803479e-02, -3.10193952e-02, -7.55713042e-03, 3.00000000e+02
2.67707203e-02, -3.10193952e-02, -9.49673820e-03, 3.00000000e+02
2.58347932e-02, -3.10193952e-02, -1.12084821e-02, 3.00000000e+02
2.43150555e-02, -3.10193952e-02, -1.24317631e-02, 3.00000000e+02
2.24428698e-02, -3.10193952e-02, -1.29803484e-02, 3.00000000e+02
2.05032621e-02, -3.10193952e-02, -1.27707208e-02, 3.00000000e+02
1.87915191e-02, -3.10193952e-02, -1.18347937e-02, 3.00000000e+02
1.75682381e-02, -3.10193952e-02, -1.03150550e-02, 3.00000000e+02
1.70196518e-02, -3.10193952e-02, -8.44286941e-03, 3.00000000e+02
1.72292795e-02, -3.10193952e-02, -6.50326163e-03, 3.00000000e+02
1.81652065e-02, -3.10193952e-02, -4.79151821e-03, 3.00000000e+02
1.96849443e-02, -3.10193952e-02, -3.56823718e-03, 3.00000000e+02
2.37052105e-02, -2.84751002e-02, -3.29976017e-03, 3.00000519e+02
2.27109920e-02, -2.83662546e-02, -3.05080926e-03, 3.00000641e+02
2.17767060e-02, -2.84751002e-02, -3.00498842e-03, 3.00000488e+02
2.45508440e-02, -2.83662546e-02, -3.69962910e-03, 3.00000671e+02
2.53741145e-02, -2.84751002e-02, -4.31010081e-03, 3.00000549e+02
2.60023549e-02, -2.83662546e-02, -5.00314124e-03, 3.00000702e+02
2.65293382e-02, -2.84751002e-02, -5.88219520e-03, 3.00000580e+02
2.68445406e-02, -2.83662546e-02, -6.76289806e-03, 3.00000763e+02
2.69950107e-02, -2.84751002e-02, -7.77670601e-03, 3.00000610e+02
2.69491915e-02, -2.83662546e-02, -8.71099252e-03, 3.00000793e+02
2.67002396e-02, -2.84751002e-02, -9.70521104e-03, 3.00000641e+02
2.63003707e-02, -2.83662546e-02, -1.05508445e-02, 3.00000793e+02
2.56898999e-02, -2.84751002e-02, -1.13741141e-02, 3.00000641e+02
2.49968581e-02, -2.83662546e-02, -1.20023545e-02, 3.00000793e+02
2.41178051e-02, -2.84751002e-02, -1.25293378e-02, 3.00000641e+02
2.32371017e-02, -2.83662546e-02, -1.28445411e-02, 3.00000824e+02
2.22232938e-02, -2.84751002e-02, -1.29950112e-02, 3.00000671e+02
2.12890077e-02, -2.83662546e-02, -1.29491910e-02, 3.00000824e+02
2.02947892e-02, -2.84751002e-02, -1.27002401e-02, 3.00000641e+02
1.94491558e-02, -2.83662546e-02, -1.23003712e-02, 3.00000793e+02
1.86258871e-02, -2.84751002e-02, -1.16898995e-02, 3.00000610e+02
1.79976467e-02, -2.83662546e-02, -1.09968586e-02, 3.00000732e+02
1.74706616e-02, -2.84751002e-02, -1.01178046e-02, 3.00000549e+02
1.71554592e-02, -2.83662546e-02, -9.23710223e-03, 3.00000671e+02
1.70049891e-02, -2.84751002e-02, -8.22329428e-03, 3.00000519e+02
1.70508083e-02, -2.83662546e-02, -7.28900731e-03, 3.00000610e+02
1.72997601e-02, -2.84751002e-02, -6.29478879e-03, 3.00000488e+02
1.76996291e-02, -2.83662546e-02, -5.44915535e-03, 3.00000610e+02
1.83101017e-02, -2.84751002e-02, -4.62588621e-03, 3.00000458e+02
1.90031417e-02, -2.83662546e-02, -3.99764581e-03, 3.00000580e+02
1.98821947e-02, -2.84751002e-02, -3.47066205e-03, 3.00000488e+02
2.07628980e-02, -2.83662546e-02, -3.15545895e-03, 3.00000610e+02
