
[Name]
finFluid2

[Data]
X [ m ], Y [ m ], Z [ m ], Temperature [ K ]
-2.10764874e-02, -1.25640035e-02, 3.59531445e-03, 3.34897430e+02
-2.11498104e-02, -9.84649640e-03, 3.58058582e-03, 3.39499695e+02
-2.30588987e-02, -9.59164649e-03, 3.62656103e-03, 3.42726898e+02
-2.12986451e-02, -1.60044357e-02, 3.55349551e-03, 3.28117126e+02
-2.11487096e-02, -1.33474367e-02, 3.58052901e-03, 3.33217041e+02
-2.29826272e-02, -1.30094066e-02, 3.60863586e-03, 3.36219513e+02
-2.21823771e-02, -1.61106810e-02, 3.50249931e-03, 3.28691589e+02
-2.49758344e-02, -1.61416028e-02, 1.13778180e-02, 3.37972870e+02
-2.50185076e-02, -1.29462956e-02, 1.13387033e-02, 3.45724854e+02
-2.35978961e-02, -1.30830687e-02, 1.22074308e-02, 3.45785248e+02
-2.43645441e-02, -1.60972048e-02, 1.18310284e-02, 3.38004364e+02
-2.51736306e-02, -9.06388089e-03, 1.11910300e-02, 3.54955536e+02
-2.51274277e-02, -6.34770980e-03, 1.12366434e-02, 3.59867615e+02
-2.35344712e-02, -6.41240925e-03, 1.22300060e-02, 3.59332062e+02
-2.48173922e-02, -1.21750431e-02, 1.15085915e-02, 3.47726196e+02
-2.51213424e-02, -9.84743237e-03, 1.12425946e-02, 3.53013641e+02
-2.35655084e-02, -9.64989699e-03, 1.22189084e-02, 3.53269897e+02
-2.12482661e-02, -1.60211343e-02, 1.24384090e-02, 3.36370605e+02
-2.03034822e-02, -6.08282955e-03, 1.21671399e-02, 3.55972137e+02
-2.16040537e-02, -8.85076169e-03, 1.24834562e-02, 3.53255035e+02
-2.02659015e-02, -9.60634649e-03, 1.21527025e-02, 3.49654816e+02
-2.13441979e-02, -1.25134736e-02, 1.24533679e-02, 3.44893372e+02
-2.29405388e-02, -1.30225625e-02, 1.24022383e-02, 3.46011749e+02
-2.27903854e-02, -1.64200421e-02, 1.24308476e-02, 3.36673309e+02
-2.29973495e-02, -9.00009833e-03, 1.23898163e-02, 3.54526459e+02
-2.26658750e-02, -1.24617480e-02, 1.24526694e-02, 3.47010101e+02
-1.93320699e-02, -9.06234980e-03, 4.37546195e-03, 3.39557495e+02
-1.93915516e-02, -6.34561246e-03, 4.33230959e-03, 3.43262054e+02
-1.93319041e-02, -1.25625888e-02, 4.37553506e-03, 3.33702393e+02
-1.93915777e-02, -9.84561723e-03, 4.33229422e-03, 3.38014313e+02
-1.96061861e-02, -1.59837659e-02, 4.18819115e-03, 3.26922424e+02
-1.93908289e-02, -1.33463275e-02, 4.33259131e-03, 3.31925446e+02
-2.04402395e-02, -1.59657393e-02, 3.77732911e-03, 3.27639984e+02
-1.75144244e-02, -9.06372163e-03, 7.63439853e-03, 3.40765625e+02
-1.75211187e-02, -6.34642923e-03, 7.55999191e-03, 3.44476654e+02
-1.81075912e-02, -6.09126734e-03, 5.74226212e-03, 3.43640900e+02
-2.60635037e-02, -1.60044730e-02, 6.06214628e-03, 3.35067749e+02
-2.60584373e-02, -1.29459566e-02, 6.05376204e-03, 3.41820251e+02
-2.64902171e-02, -1.30082378e-02, 7.69772148e-03, 3.44310089e+02
-2.63433401e-02, -1.61294565e-02, 6.81865448e-03, 3.35666779e+02
-1.75143108e-02, -1.25627173e-02, 7.63440458e-03, 3.34741974e+02
-1.75211765e-02, -9.84705519e-03, 7.55905686e-03, 3.39029236e+02
-1.81075726e-02, -9.59129632e-03, 5.74228261e-03, 3.38480255e+02
-2.59609856e-02, -9.06393304e-03, 5.86334104e-03, 3.49992065e+02
-2.59958580e-02, -6.34571956e-03, 5.92924329e-03, 3.54855499e+02
-2.64940821e-02, -6.09108340e-03, 7.77334860e-03, 3.58425964e+02
-2.61641741e-02, -1.21744387e-02, 6.29457831e-03, 3.44229706e+02
-2.59955637e-02, -9.84725822e-03, 5.92811592e-03, 3.48448059e+02
-2.64942106e-02, -9.59141366e-03, 7.77372438e-03, 3.51906464e+02
-2.48188786e-02, -1.60678700e-02, 4.49185027e-03, 3.32169922e+02
-2.48679686e-02, -1.30080665e-02, 4.53024916e-03, 3.38769226e+02
-2.56358255e-02, -1.58733837e-02, 5.34791127e-03, 3.33983459e+02
-2.47174427e-02, -9.06306505e-03, 4.41232929e-03, 3.47022675e+02
-2.48064715e-02, -5.95669448e-03, 4.48127044e-03, 3.52188538e+02
-2.50492822e-02, -1.22623937e-02, 4.68918215e-03, 3.41095703e+02
-2.47750636e-02, -9.84634366e-03, 4.45631426e-03, 3.45226227e+02
-2.57232375e-02, -1.23676760e-02, 5.47046028e-03, 3.42815277e+02
-1.75437182e-02, -1.61425360e-02, 7.36485515e-03, 3.27317139e+02
-1.75204054e-02, -1.33458590e-02, 7.56286550e-03, 3.32819794e+02
-1.81073286e-02, -1.30912447e-02, 5.74281160e-03, 3.32575897e+02
-1.77139938e-02, -1.60358939e-02, 6.62296452e-03, 3.27044952e+02
-2.41449084e-02, -8.77950154e-03, 4.04173788e-03, 3.46254272e+02
-2.42931917e-02, -1.24281030e-02, 4.12654364e-03, 3.39638794e+02
-1.76655855e-02, -1.59832165e-02, 9.21319053e-03, 3.29606842e+02
-1.76949818e-02, -1.29898982e-02, 9.31165647e-03, 3.35703369e+02
-1.75074395e-02, -1.59964152e-02, 8.28247424e-03, 3.28276886e+02
-1.77670009e-02, -9.06258915e-03, 9.52877570e-03, 3.43498352e+02
-1.77425109e-02, -6.34563621e-03, 9.45934560e-03, 3.47353516e+02
-1.76379923e-02, -1.22438949e-02, 9.11049545e-03, 3.36937286e+02
-1.77425779e-02, -9.84628778e-03, 9.46018100e-03, 3.41830994e+02
-1.75122563e-02, -1.21708922e-02, 8.35956447e-03, 3.36112762e+02
-2.61644069e-02, -1.60681587e-02, 9.70609114e-03, 3.37547485e+02
-2.61414051e-02, -1.30079873e-02, 9.76444874e-03, 3.45256744e+02
-2.55718362e-02, -1.58813000e-02, 1.07373474e-02, 3.38361694e+02
-2.62117460e-02, -9.06245038e-03, 9.58652608e-03, 3.54633240e+02
-2.61859838e-02, -6.34540757e-03, 9.65408050e-03, 3.59434784e+02
-2.60404591e-02, -1.22623583e-02, 9.98349115e-03, 3.47425446e+02
-2.61858832e-02, -9.84615274e-03, 9.65435524e-03, 3.52632690e+02
-2.54827347e-02, -1.23678735e-02, 1.08516207e-02, 3.47762482e+02
-1.88139230e-02, -8.77859723e-03, 4.81926883e-03, 3.39788177e+02
-1.88138466e-02, -1.22786621e-02, 4.81932331e-03, 3.34056000e+02
-1.88534204e-02, -1.59894209e-02, 4.78292815e-03, 3.26687286e+02
-1.88797079e-02, -1.30111258e-02, 1.12421224e-02, 3.39511719e+02
-1.94650423e-02, -1.61172040e-02, 1.17202755e-02, 3.33435120e+02
-1.87189132e-02, -6.10246928e-03, 1.10803908e-02, 3.51904480e+02
-1.97788551e-02, -8.83608311e-03, 1.19146770e-02, 3.49863281e+02
-1.87201090e-02, -9.60291643e-03, 1.10814497e-02, 3.46001404e+02
-1.96644962e-02, -1.24654034e-02, 1.18473228e-02, 3.42516876e+02
-1.80327836e-02, -1.59837604e-02, 1.01264240e-02, 3.30966614e+02
-1.80451479e-02, -8.77870247e-03, 1.01510463e-02, 3.45232880e+02
-1.79653820e-02, -1.24233048e-02, 9.99535993e-03, 3.38344727e+02
-2.64044702e-02, -8.77859723e-03, 8.93225335e-03, 3.54677063e+02
-2.63650827e-02, -1.24278031e-02, 9.09914635e-03, 3.46909790e+02
-2.19999943e-02, -2.32567415e-02, 1.25020277e-02, 3.09798462e+02
-2.11217031e-02, -2.32567675e-02, 1.24155134e-02, 3.09521912e+02
-2.11216975e-02, 2.32567322e-02, 1.24155441e-02, 3.89564545e+02
-2.20000073e-02, 2.32568029e-02, 1.25020286e-02, 3.91156036e+02
-1.78406741e-02, -2.32567750e-02, 6.27715560e-03, 3.07016327e+02
-1.82567090e-02, -2.32567899e-02, 5.49882231e-03, 3.06973206e+02
-1.82566959e-02, 2.32568122e-02, 5.49880695e-03, 3.71689392e+02
-1.78406630e-02, 2.32568234e-02, 6.27712812e-03, 3.72038513e+02
-2.45011784e-02, -2.32567824e-02, 4.25671600e-03, 3.08316193e+02
-2.51833927e-02, -2.32567936e-02, 4.81659779e-03, 3.08540161e+02
-2.51834635e-02, 2.32566595e-02, 4.81653772e-03, 3.83911560e+02
-2.45012287e-02, 2.32566651e-02, 4.25665360e-03, 3.81812439e+02
-2.51834318e-02, -2.32567508e-02, 1.11834165e-02, 3.09918396e+02
-2.45012231e-02, -2.32566930e-02, 1.17433183e-02, 3.10027710e+02
-2.45011859e-02, 2.32568141e-02, 1.17432997e-02, 3.93608063e+02
-2.51834057e-02, 2.32568271e-02, 1.11834165e-02, 3.93658142e+02
-1.88165978e-02, -2.32567955e-02, 4.81661037e-03, 3.06932892e+02
-1.94988195e-02, -2.32567973e-02, 4.25673230e-03, 3.06884583e+02
-2.37228367e-02, -2.32567918e-02, 3.84068931e-03, 3.07894135e+02
-1.94988176e-02, 2.32568197e-02, 4.25671181e-03, 3.72023560e+02
-1.88165959e-02, 2.32568365e-02, 4.81658848e-03, 3.71665710e+02
-2.37228740e-02, 2.32566725e-02, 3.84063413e-03, 3.79431793e+02
-2.57432945e-02, -2.32567731e-02, 1.05011864e-02, 3.10077240e+02
-2.57432908e-02, 2.32568327e-02, 1.05011957e-02, 3.93688141e+02
-2.02771574e-02, -2.32567843e-02, 1.21593215e-02, 3.09256256e+02
-1.94988232e-02, -2.32567899e-02, 1.17432876e-02, 3.08812286e+02
-1.94987711e-02, 2.32567210e-02, 1.17433285e-02, 3.85169006e+02
-2.02771276e-02, 2.32566837e-02, 1.21593652e-02, 3.87590637e+02
-2.57432740e-02, -2.32567955e-02, 5.49881533e-03, 3.08861176e+02
-2.57433541e-02, 2.32566614e-02, 5.49876923e-03, 3.85994385e+02
-2.02771537e-02, -2.32567973e-02, 3.84070142e-03, 3.07118988e+02
-2.02771593e-02, 2.32568178e-02, 3.84068745e-03, 3.72986053e+02
-2.28783004e-02, -2.32566930e-02, 1.24155385e-02, 3.09924347e+02
-2.28782967e-02, 2.32568234e-02, 1.24155181e-02, 3.92310913e+02
-1.88166089e-02, -2.32567918e-02, 1.11834025e-02, 3.08418884e+02
-1.82567220e-02, -2.32567918e-02, 1.05011864e-02, 3.08114777e+02
-2.61593182e-02, -2.32567862e-02, 9.72283818e-03, 3.09996765e+02
-2.37228703e-02, -2.32566409e-02, 1.21593596e-02, 3.09919891e+02
-1.82566922e-02, 2.32568253e-02, 1.05011975e-02, 3.80388733e+02
-1.88165549e-02, 2.32568160e-02, 1.11834193e-02, 3.82734772e+02
-2.61593182e-02, 2.32568346e-02, 9.72285401e-03, 3.93277100e+02
-2.37228423e-02, 2.32568383e-02, 1.21593270e-02, 3.93072968e+02
-1.78406853e-02, -2.32567880e-02, 9.72285215e-03, 3.07668671e+02
-1.75844859e-02, -2.32567955e-02, 8.87830369e-03, 3.07448730e+02
-1.75844617e-02, 2.32567359e-02, 8.87830835e-03, 3.75830902e+02
-1.78406723e-02, 2.32568253e-02, 9.72286146e-03, 3.77932709e+02
-1.74979810e-02, -2.32568085e-02, 8.00000969e-03, 3.07199493e+02
-2.65020132e-02, -2.32568029e-02, 7.99999293e-03, 3.09681824e+02
-2.64155064e-02, -2.32568122e-02, 8.87828693e-03, 3.09855927e+02
-1.74979437e-02, 2.32566893e-02, 7.99999386e-03, 3.74020538e+02
-2.64155138e-02, 2.32568346e-02, 8.87830555e-03, 3.92477661e+02
-2.65020337e-02, 2.32568309e-02, 8.00000038e-03, 3.91276459e+02
-1.75844859e-02, -2.32568048e-02, 7.12171104e-03, 3.07056915e+02
-2.19999943e-02, -2.32568122e-02, 3.49799497e-03, 3.07394867e+02
-2.28782818e-02, -2.32568178e-02, 3.58450320e-03, 3.07533478e+02
-2.64155045e-02, -2.32568048e-02, 7.12169753e-03, 3.09448456e+02
-1.75844580e-02, 2.32567564e-02, 7.12167379e-03, 3.72747406e+02
-2.28783023e-02, 2.32567359e-02, 3.58446175e-03, 3.77243042e+02
-2.19999980e-02, 2.32567992e-02, 3.49797821e-03, 3.75569122e+02
-2.64155511e-02, 2.32568178e-02, 7.12170685e-03, 3.89749908e+02
-2.11216994e-02, -2.32568216e-02, 3.58450692e-03, 3.07149872e+02
-2.11217143e-02, 2.32568178e-02, 3.58449505e-03, 3.74065460e+02
-2.61593051e-02, -2.32568048e-02, 6.27715141e-03, 3.09239166e+02
-2.61593834e-02, 2.32567415e-02, 6.27714302e-03, 3.88028595e+02
-2.14418061e-02, 1.58931836e-02, 3.53420223e-03, 3.68818146e+02
-2.25250535e-02, 1.58384573e-02, 3.52991652e-03, 3.70650696e+02
-2.21228004e-02, 1.56711601e-02, 1.25009492e-02, 3.84832581e+02
-2.07190104e-02, 1.58873070e-02, 1.23155490e-02, 3.82587067e+02
-2.27629431e-02, 1.57079920e-02, 1.24374544e-02, 3.85714722e+02
-2.44140550e-02, 1.58916172e-02, 1.17992871e-02, 3.87281616e+02
-2.38854997e-02, 1.54651785e-02, 1.20887123e-02, 3.86701691e+02
-2.00325660e-02, 1.60223320e-02, 3.95144150e-03, 3.67138702e+02
-2.06702501e-02, 1.57296434e-02, 3.69863305e-03, 3.67809845e+02
-2.61130147e-02, 1.58855394e-02, 6.17602933e-03, 3.81541321e+02
-2.64409278e-02, 1.57675352e-02, 7.27550546e-03, 3.83786926e+02
-2.34676804e-02, 1.58276986e-02, 3.74516449e-03, 3.73034393e+02
-2.43887249e-02, 1.57564227e-02, 4.18579020e-03, 3.75595947e+02
-2.51207463e-02, -1.83483912e-03, 4.75661922e-03, 3.59123016e+02
-2.50990465e-02, 1.60095398e-03, 4.73481463e-03, 3.63538300e+02
-2.51212735e-02, -5.30947093e-03, 4.75642132e-03, 3.53930756e+02
-1.75600648e-02, 1.58934854e-02, 7.26556638e-03, 3.67215424e+02
-1.78623553e-02, 1.58383567e-02, 6.23092894e-03, 3.66438782e+02
-2.51252837e-02, 1.21656181e-02, 4.76043113e-03, 3.74533417e+02
-2.55554654e-02, 1.56303402e-02, 5.24140941e-03, 3.79053680e+02
-2.51250807e-02, 8.66533816e-03, 4.76024486e-03, 3.71242340e+02
-2.51268912e-02, 5.16617997e-03, 4.76174522e-03, 3.67529053e+02
-1.83551162e-02, -1.83478312e-03, 5.35897398e-03, 3.48933380e+02
-1.83329657e-02, 1.58777134e-03, 5.38847130e-03, 3.52729004e+02
-1.83549076e-02, -5.33429673e-03, 5.35946758e-03, 3.44519592e+02
-1.75593775e-02, 1.60223395e-02, 8.73655546e-03, 3.69866089e+02
-1.74981598e-02, 1.57297458e-02, 8.05291347e-03, 3.68464752e+02
-1.83551908e-02, 1.21658351e-02, 5.35898842e-03, 3.62975952e+02
-1.85857099e-02, 1.56858470e-02, 5.06474497e-03, 3.66248627e+02
-1.90169346e-02, 1.54378377e-02, 4.62787738e-03, 3.66074890e+02
-1.83549095e-02, 8.66571348e-03, 5.35946712e-03, 3.59821777e+02
-1.83548741e-02, 5.16565423e-03, 5.35946619e-03, 3.56406860e+02
-2.57783867e-02, 1.60152484e-02, 1.04458435e-02, 3.87633240e+02
-2.54090931e-02, 1.54870367e-02, 1.09412717e-02, 3.87238770e+02
-1.99207645e-02, 1.58286244e-02, 1.19916555e-02, 3.80333862e+02
-1.90721732e-02, 1.57572068e-02, 1.14178909e-02, 3.77852875e+02
-1.84302479e-02, -1.83521502e-03, 1.07421894e-02, 3.56976471e+02
-1.84517354e-02, 1.59757654e-03, 1.07702641e-02, 3.61493530e+02
-1.84304398e-02, -5.33463946e-03, 1.07422993e-02, 3.51996735e+02
-1.84302311e-02, 1.21654915e-02, 1.07420646e-02, 3.71977692e+02
-1.82122774e-02, 1.56758390e-02, 1.04344292e-02, 3.74781525e+02
-1.79195758e-02, 1.54378908e-02, 9.90265235e-03, 3.72641113e+02
-1.84304416e-02, 8.66536610e-03, 1.07422946e-02, 3.68712769e+02
-1.84304733e-02, 5.16532781e-03, 1.07423579e-02, 3.65207764e+02
-2.64952872e-02, -1.83474936e-03, 8.22984893e-03, 3.65709595e+02
-2.64977720e-02, 1.58777856e-03, 8.19306634e-03, 3.70351959e+02
-2.64951903e-02, -5.33422409e-03, 8.22933763e-03, 3.60138214e+02
-2.64952201e-02, 1.21658668e-02, 8.22995789e-03, 3.82048676e+02
-2.64641680e-02, 1.56690832e-02, 8.58660787e-03, 3.85989319e+02
-2.63382811e-02, 1.54367611e-02, 9.20369662e-03, 3.86462128e+02
-2.64951941e-02, 8.66576470e-03, 8.22933763e-03, 3.78564941e+02
-2.64952201e-02, 5.16571943e-03, 8.22932925e-03, 3.74698944e+02
-2.31319387e-02, -1.63079128e-02, 3.64389061e-03, 3.29338257e+02
-2.37016361e-02, -1.66230481e-02, 1.21661592e-02, 3.35939941e+02
-2.04432998e-02, -1.30752921e-02, 1.22235212e-02, 3.42717651e+02
-2.04657894e-02, -1.64860450e-02, 1.22322040e-02, 3.34117157e+02
-2.18560603e-02, -1.66457612e-02, 1.24985296e-02, 3.35223114e+02
-2.31963880e-02, -1.23452023e-02, 1.23405261e-02, 3.47343292e+02
-2.64979247e-02, -1.63085051e-02, 7.84927420e-03, 3.35855011e+02
-1.79496650e-02, -1.64847076e-02, 6.03473233e-03, 3.25929077e+02
-2.34585181e-02, -1.24128237e-02, 3.74121359e-03, 3.38139862e+02
-2.40051933e-02, -1.59702413e-02, 3.97050707e-03, 3.31637726e+02
-2.34964639e-02, -8.83507915e-03, 3.75496480e-03, 3.44683075e+02
-1.83549039e-02, -8.83429311e-03, 5.35947178e-03, 3.39494934e+02
-1.83547884e-02, -1.23343011e-02, 5.35964360e-03, 3.33747070e+02
-1.83405243e-02, -1.61027405e-02, 5.37947053e-03, 3.26861481e+02
-2.00225376e-02, -1.60336737e-02, 1.20447734e-02, 3.34898285e+02
-1.88812576e-02, -1.65082905e-02, 1.12466682e-02, 3.31596832e+02
-1.84428543e-02, -1.61067303e-02, 1.07595352e-02, 3.31239899e+02
-1.84526928e-02, -1.24018323e-02, 1.07717514e-02, 3.39821716e+02
-1.84304658e-02, -8.83466564e-03, 1.07423477e-02, 3.46332397e+02
-2.64978223e-02, -1.24122333e-02, 8.19273386e-03, 3.46116455e+02
-2.64330562e-02, -1.59704294e-02, 8.77842586e-03, 3.37758484e+02
-2.64951997e-02, -8.83432664e-03, 8.22926220e-03, 3.53731201e+02
-2.15512123e-02, 1.61233544e-02, 1.24789905e-02, 3.84336487e+02
-2.35315952e-02, 1.63463056e-02, 1.22315465e-02, 3.87041626e+02
-2.51415763e-02, 1.63835622e-02, 1.12232612e-02, 3.87836456e+02
-1.92559492e-02, 1.62951238e-02, 4.43109544e-03, 3.66726196e+02
-2.50164047e-02, 1.60041135e-02, 4.65817051e-03, 3.77727020e+02
-1.77987739e-02, 1.62951499e-02, 9.61762015e-03, 3.72031677e+02
-1.82155035e-02, 1.60861481e-02, 5.56214806e-03, 3.66511749e+02
-2.62158196e-02, 1.62700024e-02, 9.57456604e-03, 3.87058990e+02
-1.85581688e-02, 1.60433929e-02, 1.09020490e-02, 3.76421661e+02
-2.65016854e-02, 1.59708597e-02, 8.00426397e-03, 3.85399780e+02
-2.16336120e-02, -1.69710051e-02, 3.51358252e-03, 3.26070129e+02
-2.08071265e-02, -1.69077497e-02, 3.65947536e-03, 3.25813751e+02
-2.24111658e-02, -1.69503894e-02, 3.51712643e-03, 3.26795441e+02
-2.45111957e-02, -1.70643516e-02, 1.17351422e-02, 3.34787964e+02
-2.53382735e-02, -1.69386063e-02, 1.10176532e-02, 3.35230988e+02
-2.10183524e-02, -1.70470197e-02, 1.23925768e-02, 3.33023682e+02
-2.23232247e-02, -1.74301174e-02, 1.24896476e-02, 3.33347748e+02
-1.99912041e-02, -1.68616436e-02, 3.97382723e-03, 3.25217682e+02
-1.89963914e-02, -1.70449782e-02, 4.64901421e-03, 3.24314301e+02
-2.61983089e-02, -1.69710312e-02, 6.37568021e-03, 3.32694183e+02
-2.58237869e-02, -1.69058070e-02, 5.62423933e-03, 3.31963379e+02
-2.64156219e-02, -1.69505961e-02, 7.12272665e-03, 3.33398071e+02
-2.53823027e-02, -1.68101955e-02, 5.02825808e-03, 3.31213715e+02
-1.76629946e-02, -1.70654412e-02, 6.79827714e-03, 3.24758636e+02
-1.75012387e-02, -1.69412624e-02, 7.87485298e-03, 3.25592865e+02
-1.75858121e-02, -1.69317871e-02, 8.86892527e-03, 3.26791504e+02
-1.79654285e-02, -1.70087758e-02, 9.99182742e-03, 3.28079712e+02
-2.58093812e-02, -1.68102551e-02, 1.03993388e-02, 3.35869934e+02
-1.93396788e-02, -1.70768928e-02, 1.16297984e-02, 3.30568451e+02
-1.98219530e-02, -1.66932289e-02, 1.19403470e-02, 3.32529633e+02
-2.24403515e-02, -2.23853067e-02, 1.24802310e-02, 3.14120331e+02
-2.15577241e-02, -2.23854706e-02, 1.24800196e-02, 3.13924072e+02
-2.06921194e-02, -2.23855581e-02, 1.23076327e-02, 3.13548950e+02
-2.06934959e-02, 2.23851260e-02, 1.23081757e-02, 3.87933685e+02
-2.15599667e-02, 2.23854203e-02, 1.24802338e-02, 3.89712219e+02
-2.24424303e-02, 2.23856047e-02, 1.24799982e-02, 3.91074493e+02
-1.76923536e-02, -2.23855283e-02, 6.69210358e-03, 3.10147522e+02
-1.80303138e-02, -2.23854762e-02, 5.87683171e-03, 3.10094269e+02
-1.85208526e-02, -2.23855749e-02, 5.14316885e-03, 3.10042114e+02
-1.85193680e-02, 2.23855600e-02, 5.14490763e-03, 3.71011566e+02
-1.80292893e-02, 2.23855637e-02, 5.87864267e-03, 3.71216156e+02
-1.76918488e-02, 2.23855991e-02, 6.69333059e-03, 3.71709473e+02
-2.41230987e-02, -2.23856252e-02, 4.03032172e-03, 3.11718262e+02
-2.48568039e-02, -2.23856252e-02, 4.52084746e-03, 3.12184021e+02
-2.54806653e-02, -2.23856401e-02, 5.14504220e-03, 3.12599365e+02
-2.54801530e-02, 2.23850049e-02, 5.14391670e-03, 3.84302856e+02
-2.48560775e-02, 2.23850440e-02, 4.51986771e-03, 3.82231079e+02
-2.41222437e-02, 2.23851278e-02, 4.02958831e-03, 3.79964508e+02
-2.54795123e-02, -2.23855656e-02, 1.08565455e-02, 3.14412476e+02
-2.48558614e-02, -2.23855395e-02, 1.14802103e-02, 3.14330170e+02
-2.41220146e-02, -2.23853439e-02, 1.19705126e-02, 3.14243896e+02
-2.41231192e-02, 2.23856494e-02, 1.19697275e-02, 3.92648773e+02
-2.48568393e-02, 2.23856438e-02, 1.14791915e-02, 3.92937805e+02
-2.54807081e-02, 2.23856475e-02, 1.08549781e-02, 3.92982117e+02
-1.91450696e-02, -2.23857127e-02, 4.51933220e-03, 3.09990936e+02
-1.98789481e-02, -2.23857462e-02, 4.02925443e-03, 3.10124237e+02
-2.33078953e-02, -2.23856084e-02, 3.69243091e-03, 3.11194794e+02
-1.98767036e-02, 2.23856345e-02, 4.03048098e-03, 3.71836212e+02
-1.91431902e-02, 2.23857015e-02, 4.52083535e-03, 3.71172333e+02
-2.33065095e-02, 2.23851427e-02, 3.69184604e-03, 3.77636078e+02
-2.59697475e-02, -2.23856438e-02, 1.01230619e-02, 3.14480499e+02
-2.59707794e-02, 2.23856606e-02, 1.01210661e-02, 3.92820221e+02
-1.98768321e-02, -2.23855507e-02, 1.19696744e-02, 3.13074524e+02
-1.91431735e-02, -2.23855972e-02, 1.14791486e-02, 3.12508698e+02
-1.91440806e-02, 2.23854501e-02, 1.14801908e-02, 3.83245331e+02
-1.98779870e-02, 2.23851763e-02, 1.19705070e-02, 3.85690033e+02
-2.59707682e-02, -2.23856382e-02, 5.87894628e-03, 3.13077148e+02
-2.59703360e-02, 2.23851353e-02, 5.87754371e-03, 3.86343140e+02
-2.06943713e-02, -2.23857239e-02, 3.69173451e-03, 3.10346039e+02
-2.06921641e-02, 2.23854631e-02, 3.69242975e-03, 3.72859894e+02
-2.33065803e-02, -2.23851856e-02, 1.23081608e-02, 3.14186554e+02
-2.33080350e-02, 2.23856214e-02, 1.23075778e-02, 3.92013641e+02
-1.85193177e-02, -2.23856270e-02, 1.08549548e-02, 3.11979858e+02
-1.80292036e-02, -2.23856270e-02, 1.01210736e-02, 3.11445190e+02
-2.63076071e-02, -2.23856010e-02, 9.30791907e-03, 3.14308502e+02
-1.80302821e-02, 2.23857295e-02, 1.01231392e-02, 3.78475769e+02
-1.85205117e-02, 2.23856587e-02, 1.08566107e-02, 3.80866852e+02
-2.63082739e-02, 2.23856512e-02, 9.30563267e-03, 3.92236053e+02
-1.76916681e-02, -2.23855507e-02, 9.30563360e-03, 3.10975616e+02
-1.75197292e-02, -2.23855209e-02, 8.44000746e-03, 3.10614136e+02
-1.75199322e-02, 2.23851707e-02, 8.44225287e-03, 3.74233521e+02
-1.76924448e-02, 2.23854184e-02, 9.30806529e-03, 3.76203339e+02
-1.75199676e-02, -2.23855134e-02, 7.55756674e-03, 3.10307404e+02
-2.64802352e-02, -2.23856624e-02, 7.55994208e-03, 3.13813538e+02
-2.64799837e-02, -2.23856010e-02, 8.44253320e-03, 3.14107300e+02
-1.75197106e-02, 2.23852918e-02, 7.55941914e-03, 3.72649597e+02
-2.64802389e-02, 2.23856401e-02, 8.44002049e-03, 3.91236359e+02
-2.64801104e-02, 2.23856177e-02, 7.55778886e-03, 3.89823914e+02
-2.15600021e-02, -2.23857760e-02, 3.51980259e-03, 3.10548340e+02
-2.24424992e-02, -2.23856941e-02, 3.52006615e-03, 3.10815063e+02
-2.63083093e-02, -2.23855954e-02, 6.69448730e-03, 3.13488312e+02
-2.24400628e-02, 2.23854575e-02, 3.51979677e-03, 3.75661255e+02
-2.15576626e-02, 2.23856028e-02, 3.52004170e-03, 3.74141846e+02
-2.63080709e-02, 2.23855246e-02, 6.69288635e-03, 3.88235565e+02
-2.07138229e-02, 1.67203750e-02, 3.68773169e-03, 3.68482269e+02
-2.18719784e-02, 1.68764815e-02, 3.50219104e-03, 3.70531311e+02
-2.30115820e-02, 1.66761130e-02, 3.61455232e-03, 3.72373322e+02
-2.24795844e-02, 1.65216420e-02, 1.24747083e-02, 3.86105743e+02
-2.10038498e-02, 1.68088246e-02, 1.23904338e-02, 3.84085052e+02
-2.02661101e-02, 1.66919716e-02, 1.21545969e-02, 3.82233612e+02
-2.44896207e-02, 1.70124713e-02, 1.17495293e-02, 3.88420807e+02
-1.97629686e-02, 1.70625784e-02, 4.09478089e-03, 3.67709503e+02
-2.57706419e-02, 1.64456125e-02, 5.53988805e-03, 3.80926086e+02
-2.63200812e-02, 1.66595094e-02, 6.73478004e-03, 3.83717682e+02
-2.39039660e-02, 1.66813303e-02, 3.92091833e-03, 3.74907379e+02
-1.75000932e-02, 1.67212375e-02, 8.00779555e-03, 3.68908234e+02
-1.76519286e-02, 1.68784596e-02, 6.83882600e-03, 3.67702179e+02
-2.53090933e-02, 1.66734066e-02, 4.94843442e-03, 3.79187317e+02
