Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ], X [ m ], Y [ m ], Z [ m ]
-4.56136535e-04, 1.96861660e+00, 8.82623790e-05, -9.99999978e-03, 5.57318609e-03, -1.09999999e-02
-5.62847883e-04, 2.46726632e+00, 1.41698081e-04, -9.99999978e-03, 5.57318609e-03, -1.09496359e-02
-4.56136535e-04, 1.96861660e+00, 8.82623790e-05, -9.99999978e-03, 5.57318609e-03, -1.09999999e-02
-5.62847883e-04, 2.46726632e+00, 1.41698081e-04, -9.99999978e-03, 5.57318609e-03, -1.09496359e-02
-4.56136535e-04, 1.96861660e+00, 8.82623790e-05, -9.99999978e-03, 5.57318609e-03, -1.09999999e-02
-5.60316432e-04, 2.46881533e+00, 2.91919241e-05, -9.99999978e-03, 4.69014933e-03, -1.09133162e-02
-4.54002700e-04, 1.96981096e+00, -5.79140760e-07, -9.99999978e-03, 4.69014933e-03, -1.09630646e-02
-1.12076045e-03, 2.49268913e+00, 1.60121141e-04, -9.99999978e-03, -3.80711234e-03, -1.09496368e-02
-9.15796205e-04, 1.98904371e+00, 8.14017840e-05, -9.99999978e-03, -3.80711234e-03, -1.09999999e-02
-4.74330154e-04, 2.47080851e+00, 1.42126795e-04, -9.99999978e-03, 3.80713749e-03, -1.09496145e-02
-3.78860015e-04, 1.97124648e+00, 1.15409763e-04, -9.99999978e-03, 3.80711234e-03, -1.09999999e-02
-1.12076045e-03, 2.49268913e+00, 1.60121141e-04, -9.99999978e-03, -3.80711234e-03, -1.09496368e-02
-9.15796205e-04, 1.98904371e+00, 8.14017840e-05, -9.99999978e-03, -3.80711234e-03, -1.09999999e-02
-4.74330154e-04, 2.47080851e+00, 1.42126795e-04, -9.99999978e-03, 3.80713749e-03, -1.09496145e-02
-3.78860015e-04, 1.97124648e+00, 1.15409763e-04, -9.99999978e-03, 3.80711234e-03, -1.09999999e-02
-1.12076045e-03, 2.49268913e+00, 1.60121141e-04, -9.99999978e-03, -3.80711234e-03, -1.09496368e-02
-9.15796205e-04, 1.98904371e+00, 8.14017840e-05, -9.99999978e-03, -3.80711234e-03, -1.09999999e-02
-4.74330154e-04, 2.47080851e+00, 1.42126795e-04, -9.99999978e-03, 3.80713749e-03, -1.09496145e-02
-3.78860015e-04, 1.97124648e+00, 1.15409763e-04, -9.99999978e-03, 3.80711234e-03, -1.09999999e-02
-1.18034880e-03, 2.48919272e+00, 2.09523409e-04, -9.99999978e-03, -2.92407535e-03, -1.09133199e-02
-9.66743508e-04, 1.98620820e+00, 1.27424923e-04, -9.99999978e-03, -2.92407535e-03, -1.09630646e-02
-1.65524252e-04, 2.47465968e+00, -5.35400584e-04, -9.99999978e-03, 2.92417803e-03, -1.09132342e-02
1.82758959e-05, 1.97382641e+00, -5.22661605e-04, -9.99999978e-03, 2.92407535e-03, -1.09630646e-02
-1.21011003e-03, 2.48602819e+00, 3.14597019e-05, -9.99999978e-03, -2.04104907e-03, -1.09496275e-02
-9.88378073e-04, 1.98359668e+00, -2.78766911e-05, -9.99999978e-03, -2.04103836e-03, -1.09999999e-02
1.55139714e-04, 2.48118830e+00, -2.03406176e-04, -9.99999978e-03, 2.10728007e-03, -1.09426333e-02
4.39616502e-04, 1.97874117e+00, -2.18673405e-04, -9.99999978e-03, 2.10778089e-03, -1.09929871e-02
-1.21011003e-03, 2.48602819e+00, 3.14597019e-05, -9.99999978e-03, -2.04104907e-03, -1.09496275e-02
-9.88378073e-04, 1.98359668e+00, -2.78766911e-05, -9.99999978e-03, -2.04103836e-03, -1.09999999e-02
2.03418866e-04, 2.48243904e+00, -1.19708377e-04, -9.99999978e-03, 1.95263035e-03, -1.09370071e-02
5.07289544e-04, 1.97968745e+00, -1.38407428e-04, -9.99999978e-03, 1.95265736e-03, -1.09872548e-02
-1.21011003e-03, 2.48602819e+00, 3.14597019e-05, -9.99999978e-03, -2.04104907e-03, -1.09496275e-02
-9.88378073e-04, 1.98359668e+00, -2.78766911e-05, -9.99999978e-03, -2.04103836e-03, -1.09999999e-02
3.43683583e-04, 2.48548222e+00, -5.36065316e-04, -9.99999978e-03, 1.68634928e-03, -1.09458417e-02
6.88402506e-04, 1.98229909e+00, -5.67244715e-04, -9.99999978e-03, 1.68545742e-03, -1.09962821e-02
-8.10238533e-04, 2.48214817e+00, 3.80170299e-04, -9.99999978e-03, -1.15786004e-03, -1.09132770e-02
-6.13231910e-04, 1.98014808e+00, 3.31637653e-04, -9.99999978e-03, -1.15800125e-03, -1.09630646e-02
6.06885529e-04, 2.49403524e+00, -1.69862469e-03, -9.99999978e-03, 9.36791184e-04, -1.09210517e-02
1.05231325e-03, 1.98960817e+00, -1.77646079e-03, -9.99999978e-03, 9.37049044e-04, -1.09711345e-02
-4.43699450e-04, 2.48742700e+00, -1.07291306e-03, -9.99999978e-03, -2.76296661e-04, -1.09475981e-02
-2.82053457e-04, 1.98610151e+00, -1.00380951e-03, -9.99999978e-03, -2.76626670e-04, -1.09980069e-02
8.55310936e-04, 2.49681473e+00, 8.78564082e-04, -9.99999978e-03, 6.96536386e-04, -1.09313615e-02
1.26976240e-03, 1.99269247e+00, 6.95077819e-04, -9.99999978e-03, 6.96758507e-04, -1.09816706e-02
-4.40551055e-04, 2.48772120e+00, -1.15364697e-03, -9.99999978e-03, -2.29034384e-04, -1.09457336e-02
-2.79231928e-04, 1.98643184e+00, -1.07814674e-03, -9.99999978e-03, -2.29067766e-04, -1.09961005e-02
1.20828830e-04, 2.50179434e+00, 5.37081482e-03, -9.99999978e-03, 2.74756661e-04, -1.09132528e-02
5.41602960e-04, 1.99819541e+00, 4.99227364e-03, -9.99999978e-03, 2.74964317e-04, -1.09632248e-02
-3.56392004e-04, 2.48848438e+00, -8.04927433e-04, -9.99999978e-03, -2.01735500e-04, -1.09477155e-02
-1.84209013e-04, 1.98707461e+00, -7.53770582e-04, -9.99999978e-03, -2.01547751e-04, -1.09981401e-02
-8.22375296e-04, 3.04540777e+00, 2.15575172e-04, -9.99999978e-03, 1.08714085e-02, -1.08892014e-02
-8.22375296e-04, 3.04540777e+00, 2.15575172e-04, -9.99999978e-03, 1.08714085e-02, -1.08892014e-02
-9.10433941e-04, 3.04689884e+00, 1.68098646e-04, -9.99999978e-03, 9.98837128e-03, -1.08536305e-02
-9.81179182e-04, 3.04792333e+00, 7.08355992e-06, -9.99999978e-03, 9.10533406e-03, -1.08892014e-02
-9.81179182e-04, 3.04792333e+00, 7.08355992e-06, -9.99999978e-03, 9.10533406e-03, -1.08892014e-02
-9.81179182e-04, 3.04792333e+00, 7.08355992e-06, -9.99999978e-03, 9.10533406e-03, -1.08892014e-02
-9.03174980e-04, 3.04827595e+00, -6.14924793e-05, -9.99999978e-03, 8.22229683e-03, -1.08536305e-02
-7.94581778e-04, 3.04855180e+00, 4.99443668e-05, -9.99999978e-03, 7.33926008e-03, -1.08892014e-02
-7.94581778e-04, 3.04855180e+00, 4.99443668e-05, -9.99999978e-03, 7.33926008e-03, -1.08892014e-02
-7.94581778e-04, 3.04855180e+00, 4.99443668e-05, -9.99999978e-03, 7.33926008e-03, -1.08892014e-02
-7.34381843e-04, 3.04995537e+00, 2.46137992e-04, -9.99999978e-03, 6.45622332e-03, -1.08536305e-02
-6.91166671e-04, 3.05176663e+00, 3.06944363e-04, -9.99999978e-03, 5.57318656e-03, -1.08891986e-02
-6.91166671e-04, 3.05176663e+00, 3.06944363e-04, -9.99999978e-03, 5.57318656e-03, -1.08891986e-02
-6.91166671e-04, 3.05176663e+00, 3.06944363e-04, -9.99999978e-03, 5.57318656e-03, -1.08891986e-02
-6.90212066e-04, 3.05377054e+00, 1.33145062e-04, -9.99999978e-03, 4.69015026e-03, -1.08536156e-02
-1.35159853e-03, 3.08257437e+00, 4.03163256e-04, -9.99999978e-03, -3.80711234e-03, -1.08892005e-02
-6.03929337e-04, 3.05645132e+00, 2.32751350e-04, -9.99999978e-03, 3.80717195e-03, -1.08891474e-02
-1.35159853e-03, 3.08257437e+00, 4.03163256e-04, -9.99999978e-03, -3.80711234e-03, -1.08892005e-02
-6.03928929e-04, 3.05645132e+00, 2.32751554e-04, -9.99999978e-03, 3.80717008e-03, -1.08891474e-02
-1.35159853e-03, 3.08257437e+00, 4.03163256e-04, -9.99999978e-03, -3.80711234e-03, -1.08892005e-02
-6.03927998e-04, 3.05645132e+00, 2.32750404e-04, -9.99999978e-03, 3.80716822e-03, -1.08891474e-02
-1.41326454e-03, 3.07838798e+00, 4.59906354e-04, -9.99999978e-03, -2.92407582e-03, -1.08536249e-02
-3.90729867e-04, 3.06166601e+00, -3.68416659e-04, -9.99999978e-03, 2.92430306e-03, -1.08534358e-02
-1.45793671e-03, 3.07467389e+00, 2.26003176e-04, -9.99999978e-03, -2.04106327e-03, -1.08891772e-02
-1.73348410e-04, 3.06976628e+00, 8.02874056e-05, -9.99999978e-03, 2.10666889e-03, -1.08822109e-02
-1.45793671e-03, 3.07467389e+00, 2.26003176e-04, -9.99999978e-03, -2.04106327e-03, -1.08891772e-02
-1.49002473e-04, 3.07131004e+00, 1.84942299e-04, -9.99999978e-03, 1.95260241e-03, -1.08767133e-02
-1.45793671e-03, 3.07467389e+00, 2.26003176e-04, -9.99999978e-03, -2.04106327e-03, -1.08891772e-02
-6.35215110e-05, 3.07464981e+00, -4.44181060e-05, -9.99999978e-03, 1.68746035e-03, -1.08853150e-02
-1.03851687e-03, 3.07047510e+00, 5.24436473e-04, -9.99999978e-03, -1.15769764e-03, -1.08535271e-02
1.13497008e-04, 3.08408833e+00, -6.71261339e-04, -9.99999978e-03, 9.36486060e-04, -1.08609563e-02
-6.42188708e-04, 3.07514930e+00, -1.27457152e-03, -9.99999978e-03, -2.75893573e-04, -1.08871050e-02
2.96688697e-04, 3.08668160e+00, 1.25344528e-03, -9.99999978e-03, 6.96270727e-04, -1.08709922e-02
-6.41131017e-04, 3.07541084e+00, -1.37400243e-03, -9.99999978e-03, -2.29000958e-04, -1.08852880e-02
-3.03127599e-04, 3.09134889e+00, 4.61839652e-03, -9.99999978e-03, 2.74506077e-04, -1.08532887e-02
-5.73437428e-04, 3.07626724e+00, -1.05528114e-03, -9.99999978e-03, -2.01976029e-04, -1.08872047e-02
-9.92981368e-04, 3.72520351e+00, 4.01073048e-04, -9.99999978e-03, 1.08714085e-02, -1.08166784e-02
-9.92981368e-04, 3.72520351e+00, 4.01073048e-04, -9.99999978e-03, 1.08714085e-02, -1.08166784e-02
-1.08560023e-03, 3.72694492e+00, 3.08777468e-04, -9.99999978e-03, 9.98837128e-03, -1.07820006e-02
-1.16374262e-03, 3.72816825e+00, 2.96403578e-05, -9.99999978e-03, 9.10533406e-03, -1.08166784e-02
-1.16374262e-03, 3.72816825e+00, 2.96403578e-05, -9.99999978e-03, 9.10533406e-03, -1.08166784e-02
-1.16374262e-03, 3.72816825e+00, 2.96403578e-05, -9.99999978e-03, 9.10533406e-03, -1.08166784e-02
-1.07223075e-03, 3.72862077e+00, -1.04170387e-04, -9.99999978e-03, 8.22229683e-03, -1.07820006e-02
-9.54647781e-04, 3.72896314e+00, 1.06301384e-04, -9.99999978e-03, 7.33926008e-03, -1.08166784e-02
-9.54647781e-04, 3.72896314e+00, 1.06301384e-04, -9.99999978e-03, 7.33926008e-03, -1.08166784e-02
-9.54647781e-04, 3.72896314e+00, 1.06301384e-04, -9.99999978e-03, 7.33926008e-03, -1.08166784e-02
-8.92797252e-04, 3.73059845e+00, 4.70765983e-04, -9.99999978e-03, 6.45622332e-03, -1.07820006e-02
-8.44815979e-04, 3.73276711e+00, 5.71947836e-04, -9.99999978e-03, 5.57318749e-03, -1.08166737e-02
-8.44815979e-04, 3.73276711e+00, 5.71947836e-04, -9.99999978e-03, 5.57318749e-03, -1.08166737e-02
-8.44815979e-04, 3.73276711e+00, 5.71947836e-04, -9.99999978e-03, 5.57318749e-03, -1.08166737e-02
-8.50174751e-04, 3.73531961e+00, 3.14893958e-04, -9.99999978e-03, 4.69015306e-03, -1.07819736e-02
-1.61060237e-03, 3.76911163e+00, 7.94233056e-04, -9.99999978e-03, -3.80711281e-03, -1.08166775e-02
-7.78382877e-04, 3.73879242e+00, 4.03716316e-04, -9.99999978e-03, 3.80721549e-03, -1.08165871e-02
-1.61060237e-03, 3.76911163e+00, 7.94233056e-04, -9.99999978e-03, -3.80711281e-03, -1.08166775e-02
-7.78382062e-04, 3.73879242e+00, 4.03716665e-04, -9.99999978e-03, 3.80721176e-03, -1.08165871e-02
-1.61060237e-03, 3.76911163e+00, 7.94233056e-04, -9.99999978e-03, -3.80711281e-03, -1.08166775e-02
-7.78380607e-04, 3.73879242e+00, 4.03714861e-04, -9.99999978e-03, 3.80720804e-03, -1.08165871e-02
-1.66735612e-03, 3.76423097e+00, 8.57577892e-04, -9.99999978e-03, -2.92407745e-03, -1.07819913e-02
-6.64721592e-04, 3.74542236e+00, -6.06113390e-05, -9.99999978e-03, 2.92445510e-03, -1.07816774e-02
-1.73145172e-03, 3.75999236e+00, 5.64386602e-04, -9.99999978e-03, -2.04108423e-03, -1.08166365e-02
-1.45793671e-03, 3.07467389e+00, 2.26003176e-04, -9.99999978e-03, -2.04106327e-03, -1.08891772e-02
-5.47625765e-04, 3.75494337e+00, 5.88860945e-04, -9.99999978e-03, 2.10591895e-03, -1.08097019e-02
-1.73145137e-03, 3.75999236e+00, 5.64385729e-04, -9.99999978e-03, -2.04108236e-03, -1.08166374e-02
-5.50261931e-04, 3.75674772e+00, 7.30570406e-04, -9.99999978e-03, 1.95257552e-03, -1.08043570e-02
-1.73145067e-03, 3.75999236e+00, 5.64385904e-04, -9.99999978e-03, -2.04108050e-03, -1.08166365e-02
-5.20455418e-04, 3.76023984e+00, 7.40243122e-04, -9.99999978e-03, 1.68886129e-03, -1.08126821e-02
-1.29644480e-03, 3.75564766e+00, 7.71276245e-04, -9.99999978e-03, -1.15751300e-03, -1.07818283e-02
-4.17404342e-04, 3.77017951e+00, 8.01097020e-04, -9.99999978e-03, 9.36125987e-04, -1.07888365e-02
-8.77237297e-04, 3.75980091e+00, -1.58114871e-03, -9.99999978e-03, -2.75405648e-04, -1.08145131e-02
-3.35057150e-04, 3.77270079e+00, 1.73687120e-03, -9.99999978e-03, 6.95946394e-04, -1.07985437e-02
-8.80412059e-04, 3.76003456e+00, -1.70987064e-03, -9.99999978e-03, -2.28970137e-04, -1.08127557e-02
-7.21546880e-04, 3.77725458e+00, 3.39263259e-03, -9.99999978e-03, 2.74203660e-04, -1.07813273e-02
-8.29311321e-04, 3.76094890e+00, -1.44061435e-03, -9.99999978e-03, -2.02282332e-04, -1.08145913e-02
-1.18719041e-03, 4.51135445e+00, 6.51850423e-04, -9.99999978e-03, 1.08714085e-02, -1.07296510e-02
-1.18719041e-03, 4.51135445e+00, 6.51850423e-04, -9.99999978e-03, 1.08714085e-02, -1.07296510e-02
-1.27757655e-03, 4.51334047e+00, 4.99609974e-04, -9.99999978e-03, 9.98837128e-03, -1.06960451e-02
-1.36151665e-03, 4.51476574e+00, 7.05421844e-05, -9.99999978e-03, 9.10533406e-03, -1.07296510e-02
-1.36151665e-03, 4.51476574e+00, 7.05421844e-05, -9.99999978e-03, 9.10533406e-03, -1.07296510e-02
-1.36151665e-03, 4.51476574e+00, 7.05421844e-05, -9.99999978e-03, 9.10533406e-03, -1.07296510e-02
-1.25774951e-03, 4.51532841e+00, -1.48370513e-04, -9.99999978e-03, 8.22229683e-03, -1.06960451e-02
-1.13623415e-03, 4.51571941e+00, 1.88543141e-04, -9.99999978e-03, 7.33926054e-03, -1.07296510e-02
-1.13623415e-03, 4.51571941e+00, 1.88543141e-04, -9.99999978e-03, 7.33926054e-03, -1.07296510e-02
-1.13623415e-03, 4.51571941e+00, 1.88543141e-04, -9.99999978e-03, 7.33926054e-03, -1.07296510e-02
-1.07698468e-03, 4.51757240e+00, 7.77463894e-04, -9.99999978e-03, 6.45622378e-03, -1.06960442e-02
-1.02777395e-03, 4.52010822e+00, 9.45528678e-04, -9.99999978e-03, 5.57318889e-03, -1.07296435e-02
-1.02777395e-03, 4.52010822e+00, 9.45528678e-04, -9.99999978e-03, 5.57318889e-03, -1.07296435e-02
-1.02777395e-03, 4.52010822e+00, 9.45528678e-04, -9.99999978e-03, 5.57318889e-03, -1.07296435e-02
-1.04799704e-03, 4.52328110e+00, 5.93704754e-04, -9.99999978e-03, 4.69015865e-03, -1.06960041e-02
-1.89955428e-03, 4.56172323e+00, 1.34113000e-03, -9.99999978e-03, -3.80711351e-03, -1.07296491e-02
-1.00772048e-03, 4.52760220e+00, 6.82468526e-04, -9.99999978e-03, 3.80727812e-03, -1.07295141e-02
-1.89955428e-03, 4.56172323e+00, 1.34113000e-03, -9.99999978e-03, -3.80711351e-03, -1.07296491e-02
-1.00771815e-03, 4.52760267e+00, 6.82469516e-04, -9.99999978e-03, 3.80726648e-03, -1.07295141e-02
-1.89955428e-03, 4.56172323e+00, 1.34113000e-03, -9.99999978e-03, -3.80711351e-03, -1.07296491e-02
-1.00771524e-03, 4.52760267e+00, 6.82465790e-04, -9.99999978e-03, 3.80725507e-03, -1.07295150e-02
-1.94365252e-03, 4.55620480e+00, 1.40543259e-03, -9.99999978e-03, -2.92408047e-03, -1.06960302e-02
-9.91378911e-04, 4.53560638e+00, 3.74391268e-04, -9.99999978e-03, 2.92464066e-03, -1.06955674e-02
-2.02826364e-03, 4.55152273e+00, 1.06275768e-03, -9.99999978e-03, -2.04111403e-03, -1.07295895e-02
-9.63303843e-04, 4.54625368e+00, 1.30239548e-03, -9.99999978e-03, 2.10499438e-03, -1.07226893e-02
-2.02826294e-03, 4.55152273e+00, 1.06275408e-03, -9.99999978e-03, -2.04110821e-03, -1.07295895e-02
-9.93794063e-04, 4.54825735e+00, 1.49574864e-03, -9.99999978e-03, 1.95255270e-03, -1.07175289e-02
-2.02826061e-03, 4.55152225e+00, 1.06275338e-03, -9.99999978e-03, -2.04110239e-03, -1.07295895e-02
-1.00895099e-03, 4.55175209e+00, 1.70576863e-03, -9.99999978e-03, 1.69064244e-03, -1.07255187e-02
-1.57867372e-03, 4.54726648e+00, 1.11911376e-03, -9.99999978e-03, -1.15730637e-03, -1.06957899e-02
-9.64852865e-04, 4.56179047e+00, 2.35200347e-03, -9.99999978e-03, 9.35702701e-04, -1.07022831e-02
-1.14289753e-03, 4.55099487e+00, -1.92169275e-03, -9.99999978e-03, -2.74817197e-04, -1.07274009e-02
-9.76816518e-04, 4.56434727e+00, 2.27531791e-03, -9.99999978e-03, 6.95548777e-04, -1.07115973e-02
-1.15174695e-03, 4.55120611e+00, -2.08585244e-03, -9.99999978e-03, -2.28946839e-04, -1.07257133e-02
-1.12310471e-03, 4.56897306e+00, 2.18903972e-03, -9.99999978e-03, 2.73837912e-04, -1.06949685e-02
-1.11382909e-03, 4.55213499e+00, -1.86268019e-03, -9.99999978e-03, -2.02674026e-04, -1.07274530e-02
-1.40248786e-03, 5.41177511e+00, 9.81535995e-04, -9.99999978e-03, 1.08714085e-02, -1.06252190e-02
-1.40248786e-03, 5.41177511e+00, 9.81535995e-04, -9.99999978e-03, 1.08714085e-02, -1.06252190e-02
-1.48262549e-03, 5.41398144e+00, 7.55504472e-04, -9.99999978e-03, 9.98837128e-03, -1.05928974e-02
-1.57254143e-03, 5.41559553e+00, 1.42370191e-04, -9.99999978e-03, 9.10533406e-03, -1.06252190e-02
-1.57254143e-03, 5.41559553e+00, 1.42370191e-04, -9.99999978e-03, 9.10533406e-03, -1.06252190e-02
-1.57254143e-03, 5.41559553e+00, 1.42370191e-04, -9.99999978e-03, 9.10533406e-03, -1.06252190e-02
-1.45914336e-03, 5.41625309e+00, -1.89885119e-04, -9.99999978e-03, 8.22229683e-03, -1.05928974e-02
-1.33981870e-03, 5.41663027e+00, 2.98011699e-04, -9.99999978e-03, 7.33926054e-03, -1.06252190e-02
-1.33981870e-03, 5.41663027e+00, 2.98011699e-04, -9.99999978e-03, 7.33926054e-03, -1.06252190e-02
-1.33981870e-03, 5.41663027e+00, 2.98011699e-04, -9.99999978e-03, 7.33926054e-03, -1.06252190e-02
-1.28779421e-03, 5.41864777e+00, 1.18707214e-03, -9.99999978e-03, 6.45622471e-03, -1.05928965e-02
-1.24265987e-03, 5.42151499e+00, 1.46829395e-03, -9.99999978e-03, 5.57319215e-03, -1.06252078e-02
-1.24265987e-03, 5.42151499e+00, 1.46829395e-03, -9.99999978e-03, 5.57319215e-03, -1.06252078e-02
-1.24265987e-03, 5.42151499e+00, 1.46829395e-03, -9.99999978e-03, 5.57319215e-03, -1.06252078e-02
-1.28994067e-03, 5.42532825e+00, 1.00337912e-03, -9.99999978e-03, 4.69016889e-03, -1.05928406e-02
-2.21979176e-03, 5.46739817e+00, 2.08772602e-03, -9.99999978e-03, -3.80711467e-03, -1.06252152e-02
-1.29571720e-03, 5.43044329e+00, 1.10216241e-03, -9.99999978e-03, 3.80736217e-03, -1.06250281e-02
-2.21979176e-03, 5.46739817e+00, 2.08772602e-03, -9.99999978e-03, -3.80711467e-03, -1.06252152e-02
-1.29571336e-03, 5.43044329e+00, 1.10216427e-03, -9.99999978e-03, 3.80733819e-03, -1.06250262e-02
-2.21979176e-03, 5.46739817e+00, 2.08772602e-03, -9.99999978e-03, -3.80711467e-03, -1.06252152e-02
-1.29571022e-03, 5.43044329e+00, 1.10216066e-03, -9.99999978e-03, 3.80731444e-03, -1.06250271e-02
-2.24225968e-03, 5.46139240e+00, 2.13889615e-03, -9.99999978e-03, -2.92408606e-03, -1.05928779e-02
-1.36478641e-03, 5.43962288e+00, 9.52793169e-04, -9.99999978e-03, 2.92486791e-03, -1.05922353e-02
-2.34382483e-03, 5.45643091e+00, 1.74781517e-03, -9.99999978e-03, -2.04115594e-03, -1.06251333e-02
-1.40431453e-03, 5.45096827e+00, 2.22945143e-03, -9.99999978e-03, 2.10384582e-03, -1.06182704e-02
-2.34382320e-03, 5.45643091e+00, 1.74780574e-03, -9.99999978e-03, -2.04114383e-03, -1.06251324e-02
-1.46088179e-03, 5.45308495e+00, 2.48798728e-03, -9.99999978e-03, 1.95253920e-03, -1.06133288e-02
-2.34381901e-03, 5.45643044e+00, 1.74780050e-03, -9.99999978e-03, -2.04113196e-03, -1.06251333e-02
-1.50364044e-03, 5.45644665e+00, 2.82821269e-03, -9.99999978e-03, 1.69293629e-03, -1.06209181e-02
-1.87373289e-03, 5.45256805e+00, 1.57319335e-03, -9.99999978e-03, -1.15708017e-03, -1.05925445e-02
-1.49569474e-03, 5.46622229e+00, 3.86806088e-03, -9.99999978e-03, 9.35207587e-04, -1.05984081e-02
-1.42340036e-03, 5.45598650e+00, -2.20519444e-03, -9.99999978e-03, -2.74106482e-04, -1.06228646e-02
-1.58409122e-03, 5.46889448e+00, 2.87635671e-03, -9.99999978e-03, 6.95055758e-04, -1.06072500e-02
-1.43853156e-03, 5.45618105e+00, -2.40588863e-03, -9.99999978e-03, -2.28939214e-04, -1.06212618e-02
-1.49303302e-03, 5.47373104e+00, 1.22617930e-03, -9.99999978e-03, 2.73394427e-04, -1.05913309e-02
-1.40951423e-03, 5.45708179e+00, -2.21883389e-03, -9.99999978e-03, -2.03180069e-04, -1.06228869e-02
-1.63309672e-03, 6.43057203e+00, 1.41609705e-03, -9.99999978e-03, 1.08714085e-02, -1.04998993e-02
-1.63309672e-03, 6.43057203e+00, 1.41609705e-03, -9.99999978e-03, 1.08714085e-02, -1.04998993e-02
-1.69471628e-03, 6.43293953e+00, 1.10823824e-03, -9.99999978e-03, 9.98837128e-03, -1.04691219e-02
-1.79372611e-03, 6.43470907e+00, 2.67163763e-04, -9.99999978e-03, 9.10533406e-03, -1.04998993e-02
-1.79372611e-03, 6.43470907e+00, 2.67163763e-04, -9.99999978e-03, 9.10533406e-03, -1.04998993e-02
-1.79372611e-03, 6.43470907e+00, 2.67163763e-04, -9.99999978e-03, 9.10533406e-03, -1.04998993e-02
-1.67407317e-03, 6.43540001e+00, -2.36613007e-04, -9.99999978e-03, 8.22229683e-03, -1.04691219e-02
-1.56289269e-03, 6.43562555e+00, 4.15569404e-04, -9.99999978e-03, 7.33926054e-03, -1.04998993e-02
-1.56289269e-03, 6.43562555e+00, 4.15569404e-04, -9.99999978e-03, 7.33926054e-03, -1.04998993e-02
-1.56289269e-03, 6.43562555e+00, 4.15569404e-04, -9.99999978e-03, 7.33926054e-03, -1.04998993e-02
-1.52217515e-03, 6.43768167e+00, 1.72644504e-03, -9.99999978e-03, 6.45622611e-03, -1.04691200e-02
-1.48563227e-03, 6.44073582e+00, 2.20628176e-03, -9.99999978e-03, 5.57319727e-03, -1.04998844e-02
-1.48563227e-03, 6.44073582e+00, 2.20628176e-03, -9.99999978e-03, 5.57319727e-03, -1.04998844e-02
-1.48563227e-03, 6.44073582e+00, 2.20628176e-03, -9.99999978e-03, 5.57319727e-03, -1.04998844e-02
-1.57369452e-03, 6.44509411e+00, 1.57275598e-03, -9.99999978e-03, 4.69018612e-03, -1.04690446e-02
-2.57122028e-03, 6.48872042e+00, 3.09130992e-03, -9.99999978e-03, -3.80711677e-03, -1.04998946e-02
-1.63132756e-03, 6.45077372e+00, 1.68895023e-03, -9.99999978e-03, 3.80748347e-03, -1.04996404e-02
-2.57122028e-03, 6.48872042e+00, 3.09130992e-03, -9.99999978e-03, -3.80711677e-03, -1.04998946e-02
-1.63132243e-03, 6.45077372e+00, 1.68895442e-03, -9.99999978e-03, 3.80743318e-03, -1.04996385e-02
-2.57122028e-03, 6.48872042e+00, 3.09130992e-03, -9.99999978e-03, -3.80711677e-03, -1.04998946e-02
-1.63132092e-03, 6.45077419e+00, 1.68895512e-03, -9.99999978e-03, 3.80738312e-03, -1.04996404e-02
-2.56294664e-03, 6.48253918e+00, 3.10485065e-03, -9.99999978e-03, -2.92409514e-03, -1.04690939e-02
-1.76132866e-03, 6.46074152e+00, 1.69355934e-03, -9.99999978e-03, 2.92514707e-03, -1.04682352e-02
-2.67248671e-03, 6.47758722e+00, 2.64202966e-03, -9.99999978e-03, -2.04121578e-03, -1.04997838e-02
-1.83803146e-03, 6.47227097e+00, 3.35917715e-03, -9.99999978e-03, 2.10240879e-03, -1.04929646e-02
-2.67248345e-03, 6.47758675e+00, 2.64200661e-03, -9.99999978e-03, -2.04119273e-03, -1.04997829e-02
