Velocity u [ m s^-1 ], Velocity v [ m s^-1 ], Velocity w [ m s^-1 ], X [ m ], Y [ m ], Z [ m ]
6.61769416e-04, 1.99924774e+01, -5.26343435e-02, -9.99999978e-03, -1.39611838e-02, -5.03726816e-03
1.60519825e-03, 2.01657143e+01, -4.87158448e-02, -9.99999978e-03, -1.45390127e-02, -5.36533864e-03
3.31256073e-03, 2.02441521e+01, -6.92592412e-02, -9.99999978e-03, -1.76955126e-02, -5.67074958e-03
5.07117528e-03, 2.00227966e+01, -8.32270235e-02, -9.99999978e-03, -1.83672979e-02, -5.32019790e-03
4.77536581e-03, 2.00069714e+01, -8.03862363e-02, -9.99999978e-03, -1.79648362e-02, -5.29431365e-03
-4.78186092e-04, 1.97103996e+01, -6.27745688e-02, -9.99999978e-03, -1.31962029e-02, -4.63719759e-03
3.60716134e-03, 1.98202038e+01, -2.39890069e-02, -9.99999978e-03, -6.63465355e-03, -4.62975446e-03
1.36156252e-03, 1.97856693e+01, -2.21698433e-02, -9.99999978e-03, -6.17698347e-03, -4.65258816e-03
3.97426262e-03, 1.96292458e+01, -6.64329603e-02, -9.99999978e-03, -1.65974777e-02, -4.71469387e-03
4.35138261e-03, 1.95597992e+01, -6.63509369e-02, -9.99999978e-03, -1.65383313e-02, -4.61921422e-03
3.99953546e-03, 2.00887985e+01, -5.74379452e-02, -9.99999978e-03, -1.61410570e-02, -5.32998005e-03
3.77049483e-03, 2.01153069e+01, -5.77912144e-02, -9.99999978e-03, -1.61922518e-02, -5.36698382e-03
1.60021312e-03, 2.01860771e+01, -1.93647407e-02, -9.99999978e-03, -5.74836135e-03, -5.10071032e-03
6.59095065e-04, 2.03056507e+01, -1.88543890e-02, -9.99999978e-03, -5.61365392e-03, -5.25250984e-03
8.98135174e-03, 2.00333710e+01, -3.19742113e-02, -9.99999978e-03, -1.07359365e-02, -4.96164523e-03
-1.35550869e-03, 2.03587608e+01, -1.59966834e-02, -9.99999978e-03, -5.18367440e-03, -5.29483007e-03
1.90268736e-03, 1.96413708e+01, -3.18588279e-02, -9.99999978e-03, -1.18504679e-02, -4.62955702e-03
2.92333076e-04, 2.01167088e+01, -5.02421036e-02, -9.99999978e-03, -1.36753861e-02, -5.22379950e-03
4.54980764e-04, 2.05156689e+01, -3.78706083e-02, -9.99999978e-03, -1.43371942e-02, -6.08496461e-03
3.91214574e-03, 1.97226944e+01, -6.94384128e-02, -9.99999978e-03, -1.68765951e-02, -4.85153589e-03
3.40321520e-03, 2.00282555e+01, -6.35017529e-02, -9.99999978e-03, -1.66451987e-02, -5.26195299e-03
3.59195611e-03, 2.00114956e+01, -7.21172392e-02, -9.99999978e-03, -1.72595233e-02, -5.25891222e-03
1.10404100e-03, 1.96416550e+01, -5.91165945e-02, -9.99999978e-03, -1.42387524e-02, -4.62305080e-03
-6.68508234e-04, 1.96710186e+01, -6.01762012e-02, -9.99999978e-03, -1.34993996e-02, -4.62622056e-03
-2.45798263e-04, 2.05916233e+01, -2.52932534e-02, -9.99999978e-03, -1.24777276e-02, -6.10897737e-03
-3.22933891e-04, 2.04434528e+01, -3.35707217e-02, -9.99999978e-03, -1.26092229e-02, -5.81059186e-03
3.35840741e-03, 2.00108356e+01, -7.54398033e-02, -9.99999978e-03, -1.75345168e-02, -5.25681768e-03
3.61413439e-03, 2.03131580e+01, -6.27006888e-02, -9.99999978e-03, -1.74006056e-02, -5.79936570e-03
3.50826536e-03, 2.00189133e+01, -7.29524195e-02, -9.99999978e-03, -1.73754822e-02, -5.27412398e-03
3.89848929e-03, 2.04575424e+01, -2.30757706e-02, -9.99999978e-03, -6.61773933e-03, -5.55418897e-03
4.94877994e-03, 1.96203594e+01, -9.05239061e-02, -9.99999978e-03, -1.82753969e-02, -4.73186420e-03
4.98527661e-03, 1.95279789e+01, -9.24457684e-02, -9.99999978e-03, -1.83420107e-02, -4.62465500e-03
5.91520686e-03, 1.95257072e+01, -8.96985009e-02, -9.99999978e-03, -1.81651376e-02, -4.61995136e-03
4.47119214e-03, 1.99727020e+01, -4.05934006e-02, -9.99999978e-03, -9.90961958e-03, -4.89609689e-03
5.75572997e-03, 1.98127975e+01, -4.18898761e-02, -9.99999978e-03, -9.99899488e-03, -4.62629041e-03
7.77082052e-03, 1.99936714e+01, -3.35258842e-02, -9.99999978e-03, -1.03284400e-02, -4.90722200e-03
2.70285481e-03, 2.02781200e+01, -2.75301971e-02, -9.99999978e-03, -1.15914913e-02, -5.35262143e-03
2.38667126e-03, 2.02809258e+01, -2.75557693e-02, -9.99999978e-03, -1.10898577e-02, -5.37773781e-03
3.72528331e-03, 1.99979858e+01, -5.81687540e-02, -9.99999978e-03, -1.59849972e-02, -5.18815406e-03
3.86088854e-03, 1.95776482e+01, -6.49070442e-02, -9.99999978e-03, -1.62041895e-02, -4.61486727e-03
2.84496997e-03, 1.96186428e+01, -6.34122491e-02, -9.99999978e-03, -1.56183094e-02, -4.62459074e-03
3.56285041e-03, 1.96127262e+01, -9.37234536e-02, -9.99999978e-03, -1.84945129e-02, -4.73017432e-03
1.33980811e-03, 1.99022560e+01, -9.35868621e-02, -9.99999978e-03, -1.89295392e-02, -5.16926963e-03
2.50523631e-03, 2.02375946e+01, -7.34038949e-02, -9.99999978e-03, -1.88323185e-02, -5.74565306e-03
4.68814420e-03, 1.98717098e+01, -7.49267042e-02, -9.99999978e-03, -1.74177308e-02, -5.08992933e-03
5.70774078e-04, 2.01195545e+01, -5.33157066e-02, -9.99999978e-03, -1.52450744e-02, -5.31179644e-03
-3.42310173e-04, 1.96653118e+01, -6.20806292e-02, -9.99999978e-03, -1.46676321e-02, -4.62903827e-03
4.06875508e-04, 2.01375408e+01, -5.38080148e-02, -9.99999978e-03, -1.53660569e-02, -5.34022506e-03
3.84706142e-03, 2.01222630e+01, -5.71460091e-02, -9.99999978e-03, -1.61085762e-02, -5.38344728e-03
3.97775648e-03, 2.01238880e+01, -5.72149679e-02, -9.99999978e-03, -1.61393192e-02, -5.38658956e-03
2.85788462e-03, 2.01226616e+01, -6.84914142e-02, -9.99999978e-03, -1.71685331e-02, -5.43445349e-03
3.62712517e-03, 1.99422741e+01, -7.41169006e-02, -9.99999978e-03, -1.73046291e-02, -5.17688738e-03
8.04823451e-03, 1.94929943e+01, -7.71927312e-02, -9.99999978e-03, -1.74370408e-02, -4.63832682e-03
2.32975720e-03, 2.03553066e+01, -5.84260598e-02, -9.99999978e-03, -1.67238936e-02, -5.79745788e-03
2.05787318e-03, 2.02359695e+01, -5.94410077e-02, -9.99999978e-03, -1.66772064e-02, -5.59782796e-03
7.08939740e-04, 2.02014503e+01, -5.14662489e-02, -9.99999978e-03, -1.53003745e-02, -5.43160085e-03
4.70911432e-03, 1.95458946e+01, -6.81498051e-02, -9.99999978e-03, -1.66837890e-02, -4.61838301e-03
-1.23322592e-04, 2.03738136e+01, -3.88718694e-02, -9.99999978e-03, -1.30579844e-02, -5.65802399e-03
2.95324414e-03, 1.96209030e+01, -6.21343777e-02, -9.99999978e-03, -1.54229095e-02, -4.62228572e-03
3.27719096e-03, 1.97321606e+01, -1.63013209e-02, -9.99999978e-03, -8.35087989e-03, -4.62953933e-03
3.84613173e-03, 1.94948654e+01, -9.36714858e-02, -9.99999978e-03, -1.84865333e-02, -4.61891200e-03
2.63082772e-03, 2.03385830e+01, -2.23550070e-02, -9.99999978e-03, -6.15389366e-03, -5.30899968e-03
-6.94075192e-04, 2.09075432e+01, -2.95547280e-03, -9.99999978e-03, 2.56480766e-03, -6.31296262e-03
-6.51575217e-04, 2.09027214e+01, -2.95875338e-03, -9.99999978e-03, 2.58402666e-03, -6.29819464e-03
-6.53301482e-04, 2.08961487e+01, -3.00905644e-03, -9.99999978e-03, 2.57194624e-03, -6.28259312e-03
-1.06775982e-03, 2.06872101e+01, -7.67684821e-03, -9.99999978e-03, 4.64816159e-03, -5.71029400e-03
-1.24807120e-03, 2.06559200e+01, -7.86689762e-03, -9.99999978e-03, 4.57970984e-03, -5.63824084e-03
-8.84605688e-04, 2.06663799e+01, -7.83552788e-03, -9.99999978e-03, 4.66895662e-03, -5.65535435e-03
7.75279885e-04, 2.05705910e+01, -1.81220714e-02, -9.99999978e-03, -2.89864046e-03, -5.61785046e-03
-4.65742196e-05, 2.04488029e+01, -2.02620272e-02, -9.99999978e-03, -3.05538974e-03, -5.36265876e-03
2.47731223e-05, 2.06154671e+01, -1.59814823e-02, -9.99999978e-03, -3.26176523e-03, -5.76170767e-03
-4.39352077e-03, 2.09431705e+01, 8.54834099e-04, -9.99999978e-03, 9.31962207e-03, -6.31903298e-03
-3.84722673e-03, 2.05442963e+01, 5.87368570e-03, -9.99999978e-03, 9.64900758e-03, -5.41847199e-03
-2.86357757e-03, 2.05555000e+01, 5.54327713e-03, -9.99999978e-03, 9.84250754e-03, -5.45247970e-03
-4.05795826e-03, 2.09618073e+01, 5.51864912e-04, -9.99999978e-03, 9.37751774e-03, -6.36425987e-03
-1.08628999e-03, 2.09178696e+01, -2.87618418e-03, -9.99999978e-03, 3.81877157e-03, -6.41383696e-03
-3.33064148e-04, 2.07547264e+01, -4.64256201e-03, -9.99999978e-03, 3.81783815e-03, -6.02246262e-03
-7.71960535e-04, 2.07461281e+01, -3.72597668e-03, -9.99999978e-03, 3.42366286e-03, -5.95831871e-03
2.33272731e-04, 2.08080120e+01, -4.60025761e-03, -9.99999978e-03, -1.73885128e-05, -6.10254705e-03
8.21080699e-04, 2.08342228e+01, -5.24336006e-03, -9.99999978e-03, -1.97543355e-04, -6.20692456e-03
3.02479835e-04, 2.08891258e+01, -5.03997179e-03, -9.99999978e-03, -1.62966724e-04, -6.32890826e-03
2.18705187e-04, 2.08582363e+01, -4.62770276e-03, -9.99999978e-03, 8.75810743e-04, -6.19436940e-03
4.17637464e-04, 2.09128304e+01, -4.16814955e-03, -9.99999978e-03, -1.82062577e-05, -6.39804406e-03
1.05961197e-04, 2.07934036e+01, -4.89203259e-03, -9.99999978e-03, 8.65110604e-04, -6.01222087e-03
-3.95994354e-03, 2.10148659e+01, -5.45312697e-03, -9.99999978e-03, 7.44772609e-03, -6.63824566e-03
-9.92511981e-04, 2.09348488e+01, -5.24452003e-03, -9.99999978e-03, 6.58842176e-03, -6.25686254e-03
-4.33869008e-03, 2.08290615e+01, -5.70008717e-03, -9.99999978e-03, 7.48776970e-03, -6.16716035e-03
6.58331963e-04, 2.10184574e+01, -2.31018569e-03, -9.99999978e-03, -3.17171519e-03, -7.26833474e-03
1.18410680e-05, 2.09605675e+01, -5.28782047e-03, -9.99999978e-03, -3.75287654e-03, -6.92962948e-03
-2.27374840e-04, 2.09130211e+01, -8.12824816e-03, -9.99999978e-03, -3.22845997e-03, -6.54315483e-03
-6.30996947e-04, 2.08812408e+01, -3.08064884e-03, -9.99999978e-03, 2.60402216e-03, -6.24246569e-03
-6.05171663e-05, 2.05361881e+01, -4.74889996e-03, -9.99999978e-03, 3.02310847e-03, -5.44541143e-03
-2.80793814e-04, 2.08170166e+01, -4.88892244e-03, -9.99999978e-03, 9.74084018e-04, -6.06255885e-03
1.25126843e-03, 2.09942284e+01, -6.85104867e-03, -9.99999978e-03, -4.53242380e-03, -6.92373002e-03
1.21522264e-03, 2.10464478e+01, -5.09731285e-03, -9.99999978e-03, -1.83021766e-03, -7.13983085e-03
9.49117588e-04, 2.10812874e+01, -3.69787519e-03, -9.99999978e-03, -1.88398559e-03, -7.32776802e-03
9.19777434e-04, 2.10749359e+01, -4.02892521e-03, -9.99999978e-03, -1.97897386e-03, -7.28590321e-03
-3.35699238e-04, 2.09287319e+01, -5.29077742e-03, -9.99999978e-03, 6.46071369e-03, -6.24757959e-03
-1.89340499e-04, 2.09001541e+01, -5.69909764e-03, -9.99999978e-03, 6.46893447e-03, -6.18471252e-03
-2.83246627e-05, 2.09198418e+01, -5.32488478e-03, -9.99999978e-03, 6.26872852e-03, -6.21740334e-03
-7.05322484e-04, 2.07100430e+01, -7.47826230e-03, -9.99999978e-03, 4.78034839e-03, -5.74491825e-03
9.58903809e-04, 2.09826164e+01, -2.79137632e-03, -9.99999978e-03, 5.22122439e-03, -6.57144515e-03
1.46602397e-03, 2.08171787e+01, -4.96277120e-03, -9.99999978e-03, 5.42401196e-03, -6.04786724e-03
-3.16550862e-03, 2.11499729e+01, -3.33488313e-03, -9.99999978e-03, 8.05800036e-03, -7.28602381e-03
-1.22578023e-03, 2.11356144e+01, -2.59807287e-03, -9.99999978e-03, 7.10452627e-03, -7.22835306e-03
1.01232645e-03, 2.08729324e+01, -8.98236036e-03, -9.99999978e-03, -1.09835446e-03, -6.39370829e-03
1.75638194e-03, 2.05612564e+01, -5.18976292e-03, -9.99999978e-03, -7.59898452e-04, -5.47468290e-03
1.50767982e-03, 2.06412182e+01, -4.86534275e-03, -9.99999978e-03, -5.48051496e-04, -5.65454643e-03
8.30936944e-04, 2.08887577e+01, -5.95221668e-03, -9.99999978e-03, -3.73636256e-04, -6.30148780e-03
-1.00576878e-03, 2.10001698e+01, -2.39232928e-03, -9.99999978e-03, 3.77699081e-03, -6.74377196e-03
-8.02687486e-04, 2.08529282e+01, -9.53367166e-03, -9.99999978e-03, -3.66062298e-03, -6.36682194e-03
-4.10838658e-03, 2.09407234e+01, -5.45879453e-03, -9.99999978e-03, 7.98461586e-03, -6.37341291e-03
-1.43824960e-03, 2.06493912e+01, -1.38029773e-02, -9.99999978e-03, -3.91118228e-03, -5.86199341e-03
-3.28096270e-04, 2.04771118e+01, -1.89575739e-02, -9.99999978e-03, -3.39721283e-03, -5.41773345e-03
-5.33149927e-04, 2.09749928e+01, -4.49294923e-03, -9.99999978e-03, 6.57656323e-03, -6.45214133e-03
-3.78704572e-04, 2.09478474e+01, -4.80283238e-03, -9.99999978e-03, 6.41261227e-03, -6.33473461e-03
-3.78680910e-04, 2.08203468e+01, -5.28693339e-03, -9.99999978e-03, 1.18270749e-03, -6.04793103e-03
6.83880935e-05, 2.08881207e+01, -4.17109579e-03, -9.99999978e-03, 1.11996743e-03, -6.29265979e-03
5.02229435e-04, 2.09367676e+01, -3.22577590e-03, -9.99999978e-03, 1.74645009e-03, -6.51955884e-03
-4.75291396e-04, 2.07886810e+01, -5.66477235e-03, -9.99999978e-03, 1.87966204e-03, -5.98451775e-03
1.70728774e-04, 2.10162258e+01, -1.86774181e-03, -9.99999978e-03, 1.49612199e-03, -6.86379988e-03
-1.43059622e-03, 2.07670422e+01, -1.13106901e-02, -9.99999978e-03, -4.38640965e-03, -6.11663796e-03
-5.10125712e-04, 2.05154419e+01, -5.27568394e-03, -9.99999978e-03, 3.33162304e-03, -5.41291945e-03
2.30617778e-04, 2.04615974e+01, -7.11332727e-03, -9.99999978e-03, 3.90205253e-03, -5.35200443e-03
4.68162645e-04, 2.10542336e+01, -7.52702472e-04, -9.99999978e-03, 4.94071469e-03, -6.93260692e-03
-1.26732606e-03, 2.07274399e+01, -7.00808596e-03, -9.99999978e-03, 4.48065344e-03, -5.81876002e-03
-7.39314186e-04, 2.10157204e+01, -1.73575454e-03, -9.99999978e-03, 4.34245309e-03, -6.73179794e-03
-1.09581195e-03, 2.09327946e+01, -2.60157022e-03, -9.99999978e-03, 3.62203224e-03, -6.47822348e-03
-2.01469334e-03, 2.08554745e+01, -5.86373918e-03, -9.99999978e-03, 6.70589600e-03, -6.08067354e-03
-6.62106927e-03, 2.05906296e+01, -7.70708080e-03, -9.99999978e-03, 7.54554151e-03, -5.58024086e-03
-7.64588173e-03, 2.05066719e+01, -1.71238196e-03, -9.99999978e-03, 8.62505753e-03, -5.44174993e-03
-1.36167661e-03, 2.09918747e+01, 1.41665642e-03, -9.99999978e-03, 1.03216171e-02, -6.59206230e-03
-4.09056293e-03, 2.09776306e+01, 6.23583386e-04, -9.99999978e-03, 9.42580216e-03, -6.40384667e-03
-4.10362147e-03, 2.09946995e+01, 5.11054765e-04, -9.99999978e-03, 9.45207383e-03, -6.49225572e-03
-3.00073624e-03, 2.06149025e+01, 5.53030008e-03, -9.99999978e-03, 9.95336659e-03, -5.59677277e-03
-2.87238765e-03, 2.05660896e+01, 4.35741246e-03, -9.99999978e-03, 1.01169385e-02, -5.43242786e-03
-4.92642866e-03, 2.09001427e+01, -4.51004133e-03, -9.99999978e-03, 8.49513337e-03, -6.26465771e-03
-3.23601207e-03, 2.11130810e+01, -3.32419435e-03, -9.99999978e-03, 8.33532307e-03, -7.15530897e-03
-4.13245196e-03, 2.10216045e+01, 4.96978464e-05, -9.99999978e-03, 9.14223306e-03, -6.61102077e-03
-4.53278469e-03, 2.09747467e+01, 4.35195136e-04, -9.99999978e-03, 9.30029806e-03, -6.38811151e-03
-8.39183200e-03, 2.06190395e+01, -3.61038442e-03, -9.99999978e-03, 8.50978494e-03, -5.69133414e-03
7.01666286e-04, 2.10516987e+01, -6.11265935e-03, -9.99999978e-03, -9.27611836e-04, -7.11490866e-03
1.87201891e-04, 2.10646496e+01, -5.25422953e-03, -9.99999978e-03, -7.69338687e-04, -7.20397802e-03
-6.48429757e-03, 2.06576843e+01, -7.56345410e-03, -9.99999978e-03, 7.84486625e-03, -5.70397498e-03
1.94514752e-03, 2.08599224e+01, -1.15421424e-02, -9.99999978e-03, -1.60016760e-03, -6.24011084e-03
1.91470620e-03, 2.05128555e+01, -4.87616006e-03, -9.99999978e-03, -7.13189889e-04, -5.37888799e-03
-1.06981536e-03, 2.10643902e+01, -2.59588379e-03, -9.99999978e-03, 2.95573263e-03, -6.96335547e-03
1.95727940e-03, 2.06080723e+01, -6.70183450e-03, -9.99999978e-03, -9.89621622e-04, -5.57276933e-03
5.43435337e-04, 2.09481354e+01, -6.88734557e-03, -9.99999978e-03, -2.79575703e-03, -6.78995764e-03
9.45260748e-04, 2.08637886e+01, -1.09453741e-02, -9.99999978e-03, -2.64961040e-03, -6.37258729e-03
-4.30446537e-03, 2.09829483e+01, 5.75188838e-04, -9.99999978e-03, 9.35408287e-03, -6.42596930e-03
2.40964419e-03, 2.07013359e+01, -1.18886549e-02, -9.99999978e-03, -1.74046401e-03, -5.85115422e-03
-9.00009414e-04, 2.09047928e+01, -5.39907161e-03, -9.99999978e-03, 6.52921479e-03, -6.19392004e-03
1.94356486e-03, 2.08330231e+01, -1.24139609e-02, -9.99999978e-03, -1.93249248e-03, -6.16165856e-03
1.64116512e-03, 2.06408424e+01, -1.68319102e-02, -9.99999978e-03, -2.30029691e-03, -5.78985084e-03
-1.39497686e-03, 2.08633156e+01, 1.87122030e-04, -9.99999978e-03, 1.05220936e-02, -6.19789120e-03
-1.03857613e-03, 2.05262375e+01, -4.10462730e-03, -9.99999978e-03, 1.08667305e-02, -5.37048467e-03
-6.33065123e-04, 2.08990326e+01, -3.08783608e-03, -9.99999978e-03, 2.54250527e-03, -6.28454518e-03
1.75129646e-03, 2.05117321e+01, -5.61801624e-03, -9.99999978e-03, -8.19907407e-04, -5.37357386e-03
-7.38792529e-04, 2.10951538e+01, 3.49596376e-03, -9.99999978e-03, 2.21427120e-02, -6.99428376e-03
-1.07410410e-03, 2.11342888e+01, 3.44507536e-03, -9.99999978e-03, 2.23446414e-02, -7.18015060e-03
-1.20178959e-03, 2.10698700e+01, 3.89768067e-03, -9.99999978e-03, 2.18951181e-02, -6.80126715e-03
-1.05069403e-03, 2.11301689e+01, 2.76294490e-03, -9.99999978e-03, 2.10917294e-02, -7.12420512e-03
-1.05458847e-03, 2.09049206e+01, 4.67100786e-03, -9.99999978e-03, 2.12964080e-02, -6.18268503e-03
1.79925701e-03, 2.09650440e+01, 2.57609822e-02, -9.99999978e-03, 2.48442255e-02, -6.59066020e-03
8.38396372e-04, 2.07105312e+01, 3.79740968e-02, -9.99999978e-03, 2.47085858e-02, -5.82807790e-03
1.19130686e-03, 2.06497879e+01, 4.79869209e-02, -9.99999978e-03, 2.50000004e-02, -5.69143146e-03
2.18872656e-03, 2.10038643e+01, 2.68594176e-02, -9.99999978e-03, 2.50000004e-02, -6.72589894e-03
-1.76600413e-03, 2.10046558e+01, -4.08103131e-03, -9.99999978e-03, 1.56976786e-02, -6.46711513e-03
-9.37810750e-04, 2.10185852e+01, 4.47277166e-03, -9.99999978e-03, 2.23431978e-02, -6.59281760e-03
-8.35680170e-04, 2.08958874e+01, 5.03671356e-03, -9.99999978e-03, 2.18764432e-02, -6.13323227e-03
7.68544385e-04, 2.11752243e+01, 1.86540547e-03, -9.99999978e-03, 1.45458076e-02, -7.32650096e-03
3.20961047e-03, 2.10361996e+01, 2.34730132e-02, -9.99999978e-03, 2.49194503e-02, -6.82496699e-03
-2.11248198e-03, 2.10600395e+01, -1.26677821e-03, -9.99999978e-03, 1.77934039e-02, -6.63941959e-03
-1.97814405e-03, 2.09516907e+01, -4.35719406e-03, -9.99999978e-03, 1.69637986e-02, -6.37502223e-03
-3.40375770e-03, 2.12315369e+01, -1.51433039e-03, -9.99999978e-03, 1.72824264e-02, -7.44434260e-03
-3.21843917e-03, 2.12099037e+01, -1.37621793e-03, -9.99999978e-03, 1.73848197e-02, -7.33477063e-03
8.74155900e-04, 2.09584122e+01, -3.83901456e-03, -9.99999978e-03, 1.21419020e-02, -6.43469766e-03
3.92054208e-05, 2.07141018e+01, -1.90847646e-03, -9.99999978e-03, 1.11170011e-02, -5.81231946e-03
-6.52005372e-04, 2.10720673e+01, -6.27787143e-04, -9.99999978e-03, 1.09467302e-02, -6.84845727e-03
-2.48343963e-03, 2.11326752e+01, 3.36645730e-03, -9.99999978e-03, 2.06975564e-02, -6.99843280e-03
9.98829026e-04, 2.06756210e+01, -2.07961770e-03, -9.99999978e-03, 1.71984602e-02, -5.66550251e-03
6.64695399e-05, 2.07418919e+01, -3.13667534e-03, -9.99999978e-03, 1.69566944e-02, -5.80876507e-03
1.78789708e-03, 2.05747490e+01, -1.90681603e-03, -9.99999978e-03, 1.70141496e-02, -5.46054728e-03
-3.47312167e-03, 2.11603813e+01, 1.54786406e-03, -9.99999978e-03, 1.86458714e-02, -7.01957196e-03
-3.17387003e-03, 2.11409168e+01, 9.73306946e-04, -9.99999978e-03, 1.84648782e-02, -6.93877880e-03
-3.38622532e-03, 2.11450672e+01, 1.55390520e-03, -9.99999978e-03, 1.86428893e-02, -6.96348306e-03
-3.72276804e-03, 2.09568386e+01, 2.08197092e-03, -9.99999978e-03, 1.94194671e-02, -6.22776709e-03
-3.98921780e-03, 2.09215603e+01, 1.85195520e-03, -9.99999978e-03, 1.96244791e-02, -6.11917488e-03
-3.10331816e-03, 2.10098686e+01, 2.15097773e-03, -9.99999978e-03, 1.94461495e-02, -6.42573321e-03
-6.49670837e-04, 2.05664940e+01, -1.32940779e-03, -9.99999978e-03, 1.62776206e-02, -5.44632319e-03
5.66105300e-05, 2.04867783e+01, -7.19328120e-04, -9.99999978e-03, 1.62713900e-02, -5.28037734e-03
-3.57915834e-03, 2.09778118e+01, 2.27550836e-03, -9.99999978e-03, 1.93320699e-02, -6.29513105e-03
-3.28455563e-03, 2.09446697e+01, 2.06196494e-03, -9.99999978e-03, 1.90086626e-02, -6.17970899e-03
-3.94501165e-03, 2.09379692e+01, 2.49966630e-03, -9.99999978e-03, 1.92908682e-02, -6.19085738e-03
-2.02674666e-04, 2.04855251e+01, -6.75951364e-04, -9.99999978e-03, 1.61788203e-02, -5.27567603e-03
-4.28810599e-04, 2.08544750e+01, -2.38094246e-03, -9.99999978e-03, 1.74730998e-02, -6.18741987e-03
-1.43722980e-03, 2.08078232e+01, 1.73376524e-03, -9.99999978e-03, 1.86215919e-02, -5.91022521e-03
-1.39814790e-03, 2.08998795e+01, 7.43416604e-04, -9.99999978e-03, 1.83861591e-02, -6.14045374e-03
-1.05353771e-04, 2.08356171e+01, 1.33674564e-02, -9.99999978e-03, 2.36417446e-02, -6.04728376e-03
-7.22489785e-05, 2.07275829e+01, 1.28729967e-02, -9.99999978e-03, 2.36843899e-02, -5.78030664e-03
-4.38465097e-04, 2.07733498e+01, 1.17965061e-02, -9.99999978e-03, 2.35211067e-02, -5.87471575e-03
-3.42744915e-03, 2.12360439e+01, -1.43725646e-03, -9.99999978e-03, 1.73010528e-02, -7.46409921e-03
-2.66577117e-05, 2.10812492e+01, 6.71147509e-03, -9.99999978e-03, 2.32701730e-02, -6.93640811e-03
-1.83255295e-04, 2.09985657e+01, 6.72505423e-03, -9.99999978e-03, 2.30303034e-02, -6.51011802e-03
-1.55146176e-04, 2.09378891e+01, 1.12204235e-02, -9.99999978e-03, 2.35397592e-02, -6.34528138e-03
-6.37894729e-04, 2.07831230e+01, 4.77629248e-03, -9.99999978e-03, 2.26800106e-02, -5.88850304e-03
-5.12736733e-04, 2.08885632e+01, 5.79662435e-03, -9.99999978e-03, 2.25150567e-02, -6.12680800e-03
2.80736899e-03, 2.10901451e+01, 9.98889841e-03, -9.99999978e-03, 2.41086911e-02, -7.12516066e-03
-2.66197603e-04, 2.07181263e+01, -3.84513941e-03, -9.99999978e-03, 1.27517059e-02, -5.89237176e-03
-4.77451249e-06, 2.07146606e+01, -4.70733829e-03, -9.99999978e-03, 1.31563097e-02, -5.84117696e-03
1.28437160e-03, 2.09050541e+01, -3.70251760e-03, -9.99999978e-03, 1.30310776e-02, -6.34923391e-03
-5.72284916e-05, 2.10415573e+01, 7.69877108e-03, -9.99999978e-03, 2.33427063e-02, -6.73597911e-03
-4.91685700e-04, 2.06947937e+01, -7.57589145e-03, -9.99999978e-03, 1.19605325e-02, -5.71891014e-03
-1.36431551e-03, 2.05502491e+01, -8.94383900e-03, -9.99999978e-03, 1.18139973e-02, -5.38042653e-03
-1.30882300e-03, 2.05765285e+01, -9.09829047e-03, -9.99999978e-03, 1.17955646e-02, -5.44212386e-03
